HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 15:03
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,344.555881,INVALID,Start,All,Start,Start at:15:03:45,
0.1,344.477836,INVALID,,,,,
0.2,344.407811,INVALID,,,,,
0.3,344.329879,INVALID,,,,,
0.4,344.237378,INVALID,,,,,
0.5,344.127257,INVALID,,,,,
0.6,344.010586,INVALID,,,,,
0.7,343.895722,INVALID,,,,,
0.8,343.786392,INVALID,,,,,
0.9,343.680224,INVALID,,,,,
1.0,343.578236,INVALID,,,,,
1.1,343.480200,INVALID,,,,,
1.2,343.376630,INVALID,,,,,
1.3,343.263912,INVALID,Stirrer,All,System,Stirrer On,
1.4,343.144417,INVALID,,,,,
1.5,343.024696,INVALID,,,,,
1.6,342.910284,INVALID,,,,,
1.7,342.806488,INVALID,,,,,
1.8,342.724038,INVALID,,,,,
1.9,342.661919,INVALID,,,,,
2.0,342.604092,INVALID,,,,,
2.1,342.527064,INVALID,,,,,
2.2,342.416040,INVALID,,,,,
2.3,342.270680,INVALID,,,,,
2.4,342.098440,INVALID,,,,,
2.5,341.908807,INVALID,,,,,
2.6,341.712849,INVALID,,,,,
2.7,341.522877,INVALID,,,,,
2.8,341.349846,INVALID,,,,,
2.9,341.201325,INVALID,,,,,
3.0,341.082507,INVALID,,,,,
3.1,340.998251,INVALID,,,,,
3.2,340.949798,INVALID,,,,,
3.3,340.931614,INVALID,,,,,
3.4,340.938052,INVALID,,,,,
3.5,340.966739,INVALID,,,,,
3.6,341.016661,INVALID,,,,,
3.7,341.087816,INVALID,,,,,
