HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 14:20
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,275.605581,INVALID,Start,All,Start,Start at:14:20:13,
0.1,277.311377,INVALID,,,,,
0.2,278.990293,INVALID,,,,,
0.3,280.623240,INVALID,,,,,
0.4,282.194069,INVALID,,,,,
0.5,283.696001,INVALID,,,,,
0.6,285.131409,INVALID,,,,,
0.7,286.511813,INVALID,,,,,
0.8,287.854381,INVALID,,,,,
0.9,289.166567,INVALID,,,,,
1.0,290.443966,INVALID,,,,,
1.1,291.668056,INVALID,,,,,
1.2,292.821442,INVALID,,,,,
1.3,293.909321,INVALID,,,,,
1.4,294.946601,INVALID,,,,,
1.5,295.944011,INVALID,,,,,
1.6,296.904940,INVALID,,,,,
1.7,297.830631,INVALID,,,,,
1.8,298.718034,INVALID,,,,,
1.9,299.571553,INVALID,,,,,
2.0,300.399435,INVALID,,,,,
2.1,301.194901,INVALID,,,,,
2.2,301.951627,INVALID,,,,,
2.3,302.673002,INVALID,,,,,
2.4,303.359364,INVALID,,,,,
2.5,304.015344,INVALID,,,,,
2.6,304.644217,INVALID,,,,,
2.7,305.243725,INVALID,,,,,
2.8,305.816691,INVALID,,,,,
2.9,306.367294,INVALID,,,,,
3.0,306.900052,INVALID,,,,,
3.1,307.416546,INVALID,,,,,
3.2,307.918922,INVALID,,,,,
3.3,308.401420,INVALID,,,,,
3.4,308.854213,INVALID,,,,,
3.5,309.284643,INVALID,,,,,
3.6,309.698132,INVALID,,,,,
3.7,310.094679,INVALID,,,,,
3.8,310.481739,INVALID,,,,,
3.9,310.854003,INVALID,,,,,
4.0,311.208874,INVALID,,,,,
4.1,311.548836,INVALID,,,,,
4.2,311.877391,INVALID,,,,,
4.3,312.205494,INVALID,,,,,
4.4,312.530434,INVALID,,,,,
4.5,312.844080,INVALID,,,,,
4.6,313.142705,INVALID,,,,,
4.7,313.429244,INVALID,,,,,
4.8,313.704828,INVALID,,,,,
4.9,313.970699,INVALID,,,,,
5.0,314.225049,INVALID,,,,,
5.1,314.454665,INVALID,,,,,
5.2,314.663951,INVALID,,,,,
5.3,314.864653,INVALID,,,,,
5.4,315.063321,INVALID,,,,,
5.5,315.267073,INVALID,,,,,
5.6,315.473422,INVALID,,,,,
5.7,315.676834,INVALID,,,,,
5.8,315.872793,INVALID,,,,,
5.9,316.067396,INVALID,,,,,
6.0,316.260078,INVALID,,,,,
6.1,316.445646,INVALID,,,,,
6.2,316.629519,INVALID,,,,,
6.3,316.812037,INVALID,,,,,
6.4,316.991618,INVALID,,,,,
6.5,317.167811,INVALID,,,,,
6.6,317.342084,INVALID,,,,,
6.7,317.509693,INVALID,,,,,
6.8,317.665556,INVALID,,,,,
6.9,317.813626,INVALID,,,,,
7.0,317.955710,INVALID,,,,,
7.1,318.090678,INVALID,,,,,
7.2,318.223840,INVALID,,,,,
7.3,318.357227,INVALID,,,,,
7.4,318.483837,INVALID,,,,,
7.5,318.601299,INVALID,,,,,
7.6,318.715937,INVALID,,,,,
7.7,318.824477,INVALID,,,,,
7.8,318.927482,INVALID,,,,,
7.9,319.029245,INVALID,,,,,
8.0,319.129652,INVALID,,,,,
8.1,319.229721,INVALID,,,,,
8.2,319.327417,INVALID,,,,,
8.3,319.422855,INVALID,,,,,
8.4,319.515695,INVALID,,,,,
8.5,319.610795,INVALID,,,,,
8.6,319.712783,INVALID,,,,,
8.7,319.818047,INVALID,,,,,
8.8,319.928958,INVALID,,,,,
8.9,320.045743,INVALID,,,,,
9.0,320.157445,INVALID,,,,,
9.1,320.262031,INVALID,,,,,
9.2,320.366278,INVALID,,,,,
9.3,320.471204,INVALID,,,,,
9.4,320.576129,INVALID,,,,,
9.5,320.675294,INVALID,,,,,
9.6,320.759098,INVALID,,,,,
9.7,320.827204,INVALID,,,,,
9.8,320.890227,INVALID,,,,,
9.9,320.954492,223.284223,,,,,
10.0,321.021355,215.130166,,,,,
10.1,321.093187,207.294977,,,,,
10.2,321.164229,199.780364,,,,,
10.3,321.231205,192.579740,,,,,
10.4,321.296600,185.681229,,,,,
10.5,321.362446,179.070778,,,,,
10.6,321.424792,172.733291,,,,,
10.7,321.479231,166.655834,,,,,
10.8,321.528474,160.832346,,,,,
10.9,321.580429,155.262056,,,,,
11.0,321.638821,149.943686,,,,,
11.1,321.706136,144.869806,,,,,
11.2,321.776613,140.024165,,,,,
11.3,321.846299,135.390457,,,,,
11.4,321.914857,130.957211,,,,,
11.5,322.046098,126.739248,,,,,
11.6,322.116010,122.707679,,,,,
11.7,322.185132,118.855825,,,,,
11.8,322.254819,115.176132,,,,,
11.9,322.329023,111.663776,,,,,
12.0,322.405938,108.316014,,,,,
12.1,322.483305,105.126625,,,,,
12.2,322.558187,102.085808,,,,,
12.3,322.623695,99.182277,,,,,
12.4,322.683555,96.406009,,,,,
12.5,322.740253,93.749340,,,,,
12.6,322.795257,91.206125,,,,,
12.7,322.857715,88.772474,,,,,
12.8,322.927176,86.445100,,,,,
12.9,323.006011,84.222837,,,,,
13.0,323.101900,82.108672,,,,,
13.1,323.212812,80.105190,,,,,
13.2,323.328015,78.211708,,,,,
13.3,323.426276,76.417748,,,,,
13.4,323.496527,74.705290,,,,,
13.5,323.548030,73.062274,,,,,
13.6,323.590271,71.481968,,,,,
13.7,323.632061,69.960722,,,,,
13.8,323.676335,68.498527,,,,,
13.9,323.717672,67.091425,,,,,
14.0,323.751781,65.732896,,,,,
14.1,323.783067,64.418824,,,,,
14.2,323.817515,63.148409,,,,,
14.3,323.857158,61.925457,,,,,
