HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 09:22
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,342.225616,INVALID,Start,All,Start,Start at:09:22:36,
0.1,343.462468,INVALID,,,,,
0.2,344.704289,INVALID,,,,,
0.3,345.901611,INVALID,,,,,
0.4,347.034555,INVALID,,,,,
0.5,348.121982,INVALID,,,,,
0.6,349.179591,INVALID,,,,,
0.7,350.210546,INVALID,,,,,
0.8,351.220267,INVALID,,,,,
0.9,352.214854,INVALID,,,,,
1.0,353.191257,INVALID,,,,,
1.1,354.140553,INVALID,,,,,
1.2,355.052239,INVALID,,,,,
1.3,355.919989,INVALID,,,,,
1.4,356.739738,INVALID,,,,,
1.5,357.516456,INVALID,,,,,
1.6,358.263356,INVALID,,,,,
1.7,358.984053,INVALID,,,,,
1.8,359.672561,INVALID,,,,,
1.9,360.327073,INVALID,,,,,
2.0,360.951993,INVALID,,,,,
2.1,361.548339,INVALID,,,,,
2.2,362.115319,INVALID,,,,,
2.3,362.654288,INVALID,,,,,
2.4,363.175978,INVALID,,,,,
2.5,363.680048,INVALID,,,,,
2.6,364.157011,INVALID,,,,,
2.7,364.614097,INVALID,,,,,
2.8,365.053901,INVALID,,,,,
2.9,365.486252,INVALID,,,,,
3.0,365.909793,INVALID,,,,,
3.1,366.311196,INVALID,,,,,
3.2,366.696223,INVALID,,,,,
3.3,367.059226,INVALID,,,,,
3.4,367.393089,INVALID,,,,,
3.5,368.048278,INVALID,,,,,
3.6,368.369153,INVALID,,,,,
3.7,368.675232,INVALID,,,,,
3.8,368.971597,INVALID,,,,,
3.9,369.255087,INVALID,,,,,
4.0,369.539368,INVALID,,,,,
4.1,369.853127,INVALID,,,,,
4.2,370.206755,INVALID,,,,,
4.3,370.593589,INVALID,,,,,
4.4,370.999172,INVALID,,,,,
4.5,371.396736,INVALID,,,,,
4.6,371.746750,INVALID,,,,,
4.7,372.029223,INVALID,,,,,
4.8,372.255338,INVALID,,,,,
4.9,372.440002,INVALID,,,,,
5.0,372.587733,INVALID,,,,,
5.1,372.709825,INVALID,,,,,
5.2,372.823447,INVALID,,,,,
5.3,372.933907,INVALID,,,,,
5.4,373.045495,INVALID,,,,,
5.5,373.159795,INVALID,,,,,
5.6,373.289342,INVALID,,,,,
5.7,373.440913,INVALID,,,,,
5.8,373.604118,INVALID,,,,,
5.9,373.773760,INVALID,,,,,
6.0,373.949275,INVALID,,,,,
6.1,374.133487,INVALID,,,,,
6.2,374.321313,INVALID,,,,,
6.3,374.506429,INVALID,,,,,
6.4,374.692335,INVALID,,,,,
6.5,374.877903,INVALID,,,,,
6.6,375.061550,INVALID,,,,,
6.7,375.245536,INVALID,,,,,
6.8,375.427376,INVALID,,,,,
6.9,375.591823,INVALID,,,,,
7.0,375.736053,INVALID,,,,,
7.1,375.860065,INVALID,,,,,
7.2,375.929639,INVALID,,,,,
7.3,375.946129,INVALID,,,,,
7.4,375.977076,INVALID,,,,,
7.5,376.068448,INVALID,,,,,
7.6,376.210757,INVALID,,,,,
7.7,376.377689,INVALID,,,,,
7.8,376.556931,INVALID,,,,,
7.9,376.745661,INVALID,,,,,
8.0,376.952688,INVALID,,,,,
8.1,377.179480,INVALID,,,,,
8.2,377.406837,INVALID,,,,,
8.3,377.635097,INVALID,,,,,
8.4,377.877814,INVALID,,,,,
8.5,378.122677,INVALID,,,,,
8.6,378.355003,INVALID,,,,,
8.7,378.568920,INVALID,,,,,
8.8,378.751663,INVALID,,,,,
8.9,378.890359,INVALID,,,,,
9.0,378.996301,INVALID,,,,,
9.1,379.090609,INVALID,,,,,
9.2,379.183562,INVALID,,,,,
9.3,379.282275,INVALID,,,,,
9.4,379.389459,INVALID,,,,,
9.5,379.496643,INVALID,,,,,
9.6,379.594453,INVALID,,,,,
9.7,379.684470,INVALID,,,,,
9.8,379.759465,INVALID,,,,,
9.9,379.810854,190.341951,,,,,
10.0,379.852531,184.618907,,,,,
10.1,379.899741,179.091513,,,,,
10.2,379.951244,173.771674,,,,,
10.3,380.002972,168.651859,,,,,
10.4,380.060800,163.719081,,,,,
10.5,380.141329,158.972622,,,,,
10.6,380.273926,154.427447,,,,,
10.7,380.462655,150.100534,,,,,
10.8,380.681089,146.000813,,,,,
10.9,380.888681,142.124614,,,,,
11.0,381.053128,138.455613,,,,,
11.1,381.176689,134.975226,,,,,
11.2,381.268512,131.664411,,,,,
11.3,381.335940,128.504399,,,,,
11.4,381.382925,125.476212,,,,,
11.5,381.413307,122.563848,,,,,
11.6,381.448320,119.763490,,,,,
11.7,381.501516,117.077215,,,,,
11.8,381.567589,114.502716,,,,,
11.9,381.640551,112.034568,,,,,
12.0,381.720628,109.668733,,,,,
12.1,381.806466,107.400797,,,,,
12.2,381.885865,105.221464,,,,,
12.3,381.962103,103.122932,,,,,
12.4,382.037098,101.101805,,,,,
12.5,382.101024,99.150949,,,,,
12.6,382.155237,97.260213,,,,,
12.7,382.210354,95.425736,,,,,
12.8,382.274507,93.647347,,,,,
12.9,382.340127,91.925566,,,,,
13.0,382.412524,90.262245,,,,,
13.1,382.501637,88.657820,,,,,
13.2,382.595607,87.110317,,,,,
13.3,382.682913,85.611446,,,,,
13.4,382.767395,84.151590,,,,,
13.5,382.858993,82.851928,,,,,
13.6,382.965047,81.600102,,,,,
13.7,383.080702,80.395699,,,,,
13.8,383.178964,79.230360,,,,,
13.9,383.244810,78.089275,,,,,
14.0,383.298120,76.969830,,,,,
14.1,383.361933,75.888152,,,,,
14.2,383.444609,74.867261,,,,,
14.3,383.532027,73.922874,,,,,
14.4,383.617300,73.063200,,,,,
14.5,383.700201,72.286784,,,,,
14.6,383.772260,71.574736,,,,,
14.7,383.842737,70.903934,,,,,
14.8,383.919878,70.257785,,,,,
14.9,384.003118,69.624463,,,,,
15.0,384.088617,68.992074,,,,,
15.1,384.171518,68.350816,,,,,
15.2,384.253402,67.697530,,,,,
15.3,384.336077,67.031575,,,,,
15.4,384.420898,66.354327,,,,,
15.5,384.507301,65.667529,,,,,
15.6,384.604885,64.980911,,,,,
15.7,384.706647,64.304201,,,,,
15.8,384.798019,63.638285,,,,,
15.9,384.882501,62.983566,,,,,
16.0,384.964612,62.341946,,,,,
16.1,385.053160,61.719556,,,,,
16.2,385.139337,61.117553,,,,,
16.3,385.217607,60.532866,,,,,
16.4,385.284018,59.962325,,,,,
16.5,385.333149,59.400506,,,,,
16.6,385.376858,58.845763,,,,,
16.7,385.423391,58.300232,,,,,
16.8,385.458630,57.760097,,,,,
16.9,385.474781,57.213285,,,,,
17.0,385.492513,56.654077,,,,,
17.1,385.523008,56.080580,,,,,
17.2,385.551470,55.472948,,,,,
17.3,385.575640,54.810642,,,,,
17.4,385.606248,54.101161,,,,,
17.5,385.650748,53.371430,,,,,
17.6,385.713545,52.646831,,,,,
17.7,385.779053,51.937858,,,,,
17.8,385.829200,51.244241,,,,,
17.9,385.871441,50.567542,,,,,
18.0,385.912666,49.915107,,,,,
18.1,385.947001,49.292862,,,,,
18.2,385.976253,48.700587,,,,,
18.3,386.005732,48.140117,,,,,
18.4,386.043116,47.620957,,,,,
18.5,386.090666,47.148992,,,,,
18.6,386.137538,46.720840,,,,,
18.7,386.176165,46.328204,,,,,
18.8,386.202029,45.956461,,,,,
18.9,386.223827,45.589275,,,,,
19.0,386.254548,45.218757,,,,,
19.1,386.312827,44.851041,,,,,
19.2,386.412331,44.500588,,,,,
19.3,386.546735,44.181885,,,,,
19.4,386.704179,43.905966,,,,,
19.5,386.866367,43.674163,,,,,
19.6,387.003933,43.473892,,,,,
19.7,387.092142,43.284442,,,,,
19.8,387.139127,43.085670,,,,,
19.9,387.164314,42.861423,,,,,
20.0,387.164539,42.599461,,,,,
20.1,387.123767,42.287483,,,,,
20.2,387.046400,41.914638,,,,,
20.3,386.952317,41.475979,,,,,
20.4,386.855072,40.973646,,,,,
20.5,386.766524,40.420111,,,,,
20.6,386.697854,39.842611,,,,,
20.7,386.645222,39.268722,,,,,
20.8,386.602868,38.714649,,,,,
20.9,386.563676,38.179453,,,,,
21.0,386.520193,37.647693,,,,,
21.1,386.488342,37.110145,,,,,
21.2,386.481905,36.565445,,,,,
21.3,386.502009,36.014890,,,,,
21.4,386.545831,35.459840,,,,,
21.5,386.609983,34.901528,,,,,
21.6,386.683397,34.344695,,,,,
21.7,386.755343,33.795154,,,,,
21.8,386.822883,33.255882,,,,,
21.9,386.887600,32.728368,,,,,
22.0,386.948590,32.213928,,,,,
22.1,386.995575,31.709805,,,,,
22.2,387.033072,31.210554,,,,,
22.3,387.074523,30.716737,,,,,
22.4,387.130204,30.233224,,,,,
22.5,387.205651,29.763175,,,,,
22.6,387.298265,29.309094,,,,,
22.7,387.397317,28.873328,,,,,
22.8,387.492417,28.457437,,,,,
22.9,387.579835,28.058994,,,,,
23.0,387.657202,27.676724,,,,,
23.1,387.730842,27.315341,,,,,
23.2,387.794429,26.973140,,,,,
23.3,387.824924,26.636120,,,,,
23.4,387.828087,26.293923,,,,,
23.5,387.838816,25.952417,,,,,
23.6,387.875975,25.626863,,,,,
23.7,387.927704,25.326441,,,,,
23.8,387.995131,25.050883,,,,,
23.9,388.080969,24.795184,,,,,
24.0,388.170647,24.556011,,,,,
24.1,388.257162,24.335794,,,,,
24.2,388.338143,24.139257,,,,,
24.3,388.412912,23.965921,,,,,
24.4,388.485761,23.814414,,,,,
24.5,388.563015,23.685533,,,,,
24.6,388.645125,23.577105,,,,,
24.7,388.724073,23.487358,,,,,
24.8,388.789242,23.413741,,,,,
24.9,388.836453,23.352158,,,,,
25.0,388.869319,23.298576,,,,,
25.1,388.897330,23.250700,,,,,
25.2,388.924775,23.208354,,,,,
25.3,388.947251,23.170445,,,,,
25.4,388.962047,23.135450,,,,,
25.5,388.966339,23.100704,,,,,
25.6,388.989718,23.077668,,,,,
25.7,389.075104,23.090498,,,,,
25.8,389.225884,23.158841,,,,,
25.9,389.424892,23.296954,,,,,
26.0,389.651006,23.512813,,,,,
26.1,389.882655,23.809693,,,,,
26.2,390.083583,24.174753,,,,,
26.3,390.216970,24.580216,,,,,
26.4,390.276943,24.995206,,,,,
26.5,390.282139,25.393961,,,,,
26.6,390.248933,25.761139,,,,,
26.7,390.190880,26.089463,,,,,
26.8,390.123000,26.372076,,,,,
26.9,390.051733,26.601574,,,,,
27.0,389.974818,26.777147,,,,,
27.1,389.900500,26.905045,,,,,
27.2,389.844706,26.991883,,,,,
27.3,389.809806,27.044157,,,,,
27.4,389.797721,27.072765,,,,,
27.5,389.805175,27.090030,,,,,
27.6,389.816922,27.104401,,,,,
27.7,389.824489,27.115744,,,,,
27.8,389.833750,27.119493,,,,,
27.9,389.843576,27.113270,,,,,
28.0,389.856904,27.098185,,,,,
28.1,389.870457,27.072015,,,,,
28.2,389.882881,27.032660,,,,,
28.3,389.901743,26.982616,,,,,
28.4,389.961942,26.939569,,,,,
28.5,389.961942,26.885595,,,,,
28.6,390.026885,26.843937,,,,,
28.7,390.057154,26.799108,,,,,
28.8,390.082905,26.744918,,,,,
28.9,390.099056,26.676465,,,,,
29.0,390.110464,26.595345,,,,,
29.1,390.118821,26.510632,,,,,
29.2,390.120854,26.435420,,,,,
29.3,390.121645,26.382660,,,,,
29.4,390.122323,26.361652,,,,,
29.5,390.117240,26.373197,,,,,
29.6,390.115207,26.410633,,,,,
29.7,390.125937,26.461566,,,,,
29.8,390.142088,26.513495,,,,,
29.9,390.165016,26.561132,,,,,
30.0,390.201722,26.600328,,,,,
30.1,390.251531,26.620581,,,,,
30.2,390.313198,26.612158,,,,,
30.3,390.376899,26.568706,,,,,
30.4,390.429757,26.484073,,,,,
30.5,390.467480,26.354946,,,,,
30.6,390.484422,26.180237,,,,,
30.7,390.483292,25.958721,,,,,
30.8,390.483518,25.694247,,,,,
30.9,390.493570,25.391161,,,,,
31.0,390.505994,25.048392,,,,,
31.1,390.521580,24.670897,,,,,
31.2,390.545525,24.270553,,,,,
31.3,390.577827,23.859773,,,,,
31.4,390.615889,23.449145,,,,,
31.5,390.644577,23.042764,,,,,
31.6,390.661292,22.639985,,,,,
31.7,390.683655,22.242695,,,,,
31.8,390.713473,21.852307,,,,,
31.9,390.748034,21.469755,,,,,
32.0,390.789484,21.096359,,,,,
32.1,390.833307,20.728010,,,,,
32.2,390.880291,20.362409,,,,,
32.3,390.934053,20.003342,,,,,
32.4,390.990186,19.656738,,,,,
