HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 08:12
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,225.183893,INVALID,Start,All,Start,Start at:08:12:13,
0.1,225.030966,INVALID,,,,,
0.2,224.946371,INVALID,,,,,
0.3,224.918700,INVALID,,,,,
0.4,224.900628,INVALID,,,,,
0.5,224.859065,INVALID,,,,,
0.6,224.797623,INVALID,,,,,
0.7,224.730534,INVALID,,,,,
0.8,224.669319,INVALID,,,,,
0.9,224.617138,INVALID,,,,,
1.0,224.556826,INVALID,,,,,
1.1,224.472118,INVALID,,,,,
1.2,224.379617,INVALID,,,,,
1.3,224.305074,INVALID,,,,,
1.4,224.250070,INVALID,,,,,
1.5,224.199471,INVALID,,,,,
1.6,224.147065,INVALID,,,,,
1.7,224.089124,INVALID,,,,,
1.8,224.022826,INVALID,,,,,
1.9,223.950655,INVALID,,,,,
2.0,223.871029,INVALID,,,,,
2.1,223.769379,INVALID,,,,,
2.2,223.648755,INVALID,,,,,
2.3,223.531632,INVALID,,,,,
2.4,223.424899,INVALID,,,,,
2.5,223.326073,INVALID,,,,,
2.6,223.231200,INVALID,,,,,
2.7,223.145701,INVALID,,,,,
2.8,223.067431,INVALID,,,,,
2.9,222.987353,INVALID,,,,,
3.0,222.902532,INVALID,,,,,
3.1,222.812403,INVALID,,,,,
3.2,222.720240,INVALID,,,,,
3.3,222.631240,INVALID,,,,,
3.4,222.544838,INVALID,,,,,
3.5,222.454483,INVALID,,,,,
3.6,222.359271,INVALID,,,,,
3.7,222.263268,INVALID,,,,,
3.8,222.167378,INVALID,,,,,
3.9,222.074538,INVALID,,,,,
4.0,221.997510,INVALID,Stirrer,All,System,Stirrer On,
4.1,221.949622,INVALID,,,,,
4.2,221.939457,INVALID,,,,,
4.3,221.955495,INVALID,,,,,
4.4,221.961255,INVALID,,,,,
4.5,221.922741,INVALID,,,,,
4.6,221.843567,INVALID,,,,,
4.7,221.745645,INVALID,,,,,
4.8,221.644334,INVALID,,,,,
4.9,221.538844,INVALID,,,,,
5.0,221.538844,INVALID,,,,,
5.1,221.665793,INVALID,,,,,
5.2,221.826964,INVALID,,,,,
5.3,221.826964,INVALID,,,,,
5.4,222.257621,INVALID,,,,,
5.5,222.544273,INVALID,,,,,
5.6,222.925234,INVALID,,,,,
5.7,223.449069,INVALID,,,,,
5.8,224.145258,INVALID,,,,,
5.9,225.031644,INVALID,,,,,
6.0,226.129010,INVALID,,,,,
6.1,227.449215,INVALID,,,,,
6.2,228.979270,INVALID,,,,,
6.3,230.690488,INVALID,,,,,
6.4,232.576205,INVALID,,,,,
6.5,234.659235,INVALID,,,,,
6.6,236.946355,INVALID,,,,,
6.7,239.388661,INVALID,,,,,
6.8,241.917934,INVALID,,,,,
6.9,244.492498,INVALID,,,,,
7.0,247.088746,INVALID,,,,,
7.1,249.695612,INVALID,,,,,
7.2,252.311287,INVALID,,,,,
7.3,254.922670,INVALID,,,,,
7.4,257.528858,INVALID,,,,,
7.5,260.140580,INVALID,,,,,
7.6,262.748462,INVALID,,,,,
7.7,265.322687,INVALID,,,,,
7.8,267.842473,INVALID,,,,,
7.9,270.301042,INVALID,,,,,
8.0,272.699865,INVALID,,,,,
8.1,275.056446,INVALID,,,,,
8.2,277.385807,INVALID,,,,,
8.3,279.694952,INVALID,,,,,
8.4,281.977442,INVALID,,,,,
8.5,284.207525,INVALID,,,,,
8.6,286.353014,INVALID,,,,,
8.7,288.419328,INVALID,,,,,
8.8,290.431994,INVALID,,,,,
8.9,292.393948,INVALID,,,,,
