HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 14:51
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,295.671928,INVALID,Start,All,Start,Start at:14:51:55,
0.1,295.373981,INVALID,,,,,
0.2,295.083602,INVALID,,,,,
0.3,294.793900,INVALID,,,,,
0.4,294.489515,INVALID,,,,,
0.5,294.163332,INVALID,,,,,
0.6,293.813883,INVALID,,,,,
0.7,293.446701,INVALID,,,,,
0.8,293.075341,INVALID,Stirrer,All,System,Stirrer On,
0.9,292.715613,INVALID,,,,,
1.0,292.370908,INVALID,,,,,
1.1,292.033995,INVALID,,,,,
1.2,291.699115,INVALID,,,,,
1.3,291.364349,INVALID,,,,,
1.4,291.040764,INVALID,,,,,
1.5,290.728134,INVALID,,,,,
1.6,290.414940,INVALID,,,,,
1.7,290.099599,INVALID,,,,,
1.8,289.791488,INVALID,,,,,
1.9,289.502350,INVALID,,,,,
2.0,289.233656,INVALID,,,,,
2.1,288.980661,INVALID,,,,,
2.2,288.751836,INVALID,,,,,
2.3,288.579370,INVALID,,,,,
2.4,288.505053,INVALID,,,,,
2.5,288.560847,INVALID,,,,,
2.6,288.761097,INVALID,,,,,
2.7,289.113145,INVALID,,,,,
2.8,289.628057,INVALID,,,,,
2.9,290.307078,INVALID,,,,,
3.0,291.140154,INVALID,,,,,
3.1,292.111249,INVALID,,,,,
3.2,293.197659,INVALID,,,,,
3.3,294.380524,INVALID,,,,,
3.4,295.642224,INVALID,,,,,
3.5,296.964123,INVALID,,,,,
3.6,298.328376,INVALID,,,,,
3.7,299.713976,INVALID,,,,,
3.8,301.106127,INVALID,,,,,
3.9,302.496470,INVALID,,,,,
4.0,303.871792,INVALID,,,,,
4.1,305.223395,INVALID,,,,,
4.2,306.543261,INVALID,,,,,
4.3,307.820999,INVALID,,,,,
4.4,309.043282,INVALID,,,,,
4.5,310.204235,INVALID,,,,,
4.6,311.314364,INVALID,,,,,
4.7,312.382026,INVALID,,,,,
4.8,313.411399,INVALID,,,,,
