HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 13:08
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,276.460342,INVALID,Start,All,Start,Start at:13:08:36,
0.1,276.682052,INVALID,,,,,
0.2,276.889869,INVALID,,,,,
0.3,277.072952,INVALID,,,,,
0.4,277.210744,INVALID,,,,,
0.5,277.295904,INVALID,,,,,
0.6,277.340291,INVALID,,,,,
0.7,277.353844,INVALID,,,,,
0.8,277.337241,INVALID,,,,,
0.9,277.291273,INVALID,,,,,
1.0,277.221248,INVALID,,,,,
1.1,277.134394,INVALID,,,,,
1.2,277.031388,INVALID,,,,,
1.3,276.908279,INVALID,,,,,
1.4,276.761678,INVALID,,,,,
1.5,276.589664,INVALID,,,,,
1.6,276.395851,INVALID,,,,,
1.7,276.191083,INVALID,,,,,
1.8,275.986203,INVALID,,,,,
1.9,275.776804,INVALID,,,,,
2.0,275.552723,INVALID,Stirrer,All,System,Stirrer On,
2.1,275.312490,INVALID,,,,,
2.2,275.053057,INVALID,,,,,
2.3,274.777022,INVALID,,,,,
2.4,274.488336,INVALID,,,,,
2.5,274.191971,INVALID,,,,,
2.6,273.898542,INVALID,,,,,
2.7,273.602515,INVALID,,,,,
2.8,273.303213,INVALID,,,,,
2.9,273.022659,INVALID,,,,,
3.0,272.774069,INVALID,,,,,
3.1,272.554392,INVALID,,,,,
3.2,272.366340,INVALID,,,,,
3.3,272.226515,INVALID,,,,,
3.4,272.136047,INVALID,,,,,
3.5,272.088723,INVALID,,,,,
3.6,272.097533,INVALID,,,,,
3.7,272.194665,INVALID,,,,,
3.8,272.413777,INVALID,,,,,
3.9,272.780507,INVALID,,,,,
4.0,273.315749,INVALID,,,,,
4.1,274.023910,INVALID,,,,,
4.2,274.902729,INVALID,,,,,
4.3,275.945882,INVALID,,,,,
4.4,277.142526,INVALID,,,,,
4.5,278.479672,INVALID,,,,,
4.6,279.935862,INVALID,,,,,
4.7,281.486360,INVALID,,,,,
4.8,283.109820,INVALID,,,,,
4.9,284.788510,INVALID,,,,,
5.0,286.497356,INVALID,,,,,
5.1,288.215464,INVALID,,,,,
5.2,289.933120,INVALID,,,,,
5.3,291.638916,INVALID,,,,,
5.4,293.332966,INVALID,,,,,
5.5,295.013464,INVALID,,,,,
5.6,296.665160,INVALID,,,,,
5.7,298.267612,INVALID,,,,,
5.8,299.808397,INVALID,,,,,
5.9,301.289322,INVALID,,,,,
6.0,302.710273,INVALID,,,,,
6.1,304.069557,INVALID,,,,,
6.2,305.367060,INVALID,,,,,
6.3,306.601089,INVALID,,,,,
6.4,307.776725,INVALID,,,,,
6.5,308.900294,INVALID,,,,,
6.6,309.978573,INVALID,,,,,
6.7,311.016530,INVALID,,,,,
6.8,312.022637,INVALID,,,,,
6.9,312.996555,INVALID,,,,,
7.0,313.928119,INVALID,,,,,
7.1,314.818345,INVALID,,,,,
7.2,315.669041,INVALID,,,,,
7.3,316.485176,INVALID,,,,,
7.4,317.273527,INVALID,,,,,
7.5,318.034658,INVALID,,,,,
7.6,318.768005,INVALID,,,,,
7.7,319.473680,INVALID,,,,,
7.8,320.155863,INVALID,,,,,
7.9,320.813650,INVALID,,,,,
8.0,321.441056,INVALID,,,,,
8.1,322.038305,INVALID,,,,,
8.2,322.607544,INVALID,,,,,
8.3,323.154758,INVALID,,,,,
8.4,323.671365,INVALID,,,,,
8.5,324.156122,INVALID,,,,,
8.6,324.617273,INVALID,,,,,
8.7,325.060692,INVALID,,,,,
8.8,325.494511,INVALID,,,,,
8.9,325.917261,INVALID,,,,,
9.0,326.329507,INVALID,,,,,
9.1,326.726732,INVALID,,,,,
9.2,327.100690,INVALID,,,,,
9.3,327.455335,INVALID,,,,,
9.4,327.801396,INVALID,,,,,
9.5,328.144860,INVALID,,,,,
9.6,328.484822,INVALID,,,,,
9.7,328.815635,INVALID,,,,,
9.8,329.139221,INVALID,,,,,
9.9,329.462693,409.060031,,,,,
10.0,329.776678,414.699309,,,,,
10.1,330.070333,420.139961,,,,,
10.2,330.349305,425.371186,,,,,
10.3,330.615176,430.378804,,,,,
10.4,331.116648,435.229730,,,,,
10.5,331.360833,439.810497,,,,,
10.6,331.601405,444.103847,,,,,
10.7,331.840282,448.096551,,,,,
10.8,332.076222,451.774973,,,,,
10.9,332.303918,455.123678,,,,,
11.0,332.519189,458.127519,,,,,
11.1,332.722602,460.774096,,,,,
11.2,332.917431,463.052385,,,,,
11.3,333.102095,464.949308,,,,,
11.4,333.275916,466.450241,,,,,
11.5,333.441153,467.540577,,,,,
11.6,333.598033,468.206982,,,,,
11.7,333.743505,468.438880,,,,,
11.8,333.877118,468.229481,,,,,
11.9,334.003051,467.571969,,,,,
12.0,334.130903,466.459272,,,,,
12.1,334.263161,464.884555,,,,,
12.2,334.402986,462.840850,,,,,
12.3,334.548345,460.321217,,,,,
12.4,334.693479,457.317942,,,,,
12.5,334.842565,453.826517,,,,,
12.6,334.994023,449.845647,,,,,
12.7,335.145143,445.371064,,,,,
12.8,335.289146,440.395821,,,,,
12.9,335.418693,434.918390,,,,,
13.0,335.534800,428.942651,,,,,
13.1,335.644695,422.474278,,,,,
13.2,335.756735,415.523162,,,,,
13.3,335.867421,408.104196,,,,,
13.4,335.973137,400.231752,,,,,
