HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 15:36
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,320.841548,INVALID,Start,All,Start,Start at:15:36:01,
0.1,321.185011,INVALID,,,,,
0.2,321.530846,INVALID,,,,,
0.3,321.866291,INVALID,,,,,
0.4,322.186713,INVALID,,,,,
0.5,322.492227,INVALID,,,,,
0.6,322.778541,INVALID,,,,,
0.7,323.045315,INVALID,,,,,
0.8,323.295487,INVALID,,,,,
0.9,323.536171,INVALID,,,,,
1.0,323.766577,INVALID,,,,,
1.1,323.984108,INVALID,,,,,
1.2,324.195652,INVALID,,,,,
1.3,324.398952,INVALID,,,,,
1.4,324.598863,INVALID,,,,,
1.5,324.796628,INVALID,,,,,
1.6,324.989763,INVALID,,,,,
1.7,325.177363,INVALID,,,,,
1.8,325.354121,INVALID,,,,,
1.9,325.526022,INVALID,,,,,
2.0,325.697697,INVALID,,,,,
2.1,325.866775,INVALID,,,,,
2.2,326.027946,INVALID,,,,,
2.3,326.175226,INVALID,,,,,
2.4,326.305337,INVALID,,,,,
2.5,326.426075,INVALID,,,,,
2.6,326.546247,INVALID,,,,,
2.7,326.665855,INVALID,,,,,
2.8,326.788061,INVALID,,,,,
2.9,326.911170,INVALID,,,,,
3.0,327.031569,INVALID,,,,,
3.1,327.147901,INVALID,,,,,
3.2,327.255537,INVALID,,,,,
3.3,327.356735,INVALID,,,,,
3.4,327.453867,INVALID,,,,,
3.5,327.552919,INVALID,,,,,
3.6,327.662814,INVALID,,,,,
3.7,327.789424,INVALID,,,,,
3.8,327.928797,INVALID,,,,,
3.9,328.064782,INVALID,,,,,
4.0,328.187779,INVALID,,,,,
4.1,328.290784,INVALID,,,,,
4.2,328.373459,INVALID,,,,,
4.3,328.439418,INVALID,,,,,
4.4,328.493067,INVALID,,,,,
4.5,328.541520,INVALID,,,,,
4.6,328.585116,INVALID,,,,,
4.7,328.624308,INVALID,,,,,
4.8,328.661580,INVALID,,,,,
4.9,328.700997,INVALID,,,,,
5.0,328.742448,INVALID,,,,,
5.1,328.789771,INVALID,,,,,
5.2,328.847373,INVALID,,,,,
5.3,328.916269,INVALID,,,,,
5.4,328.998831,INVALID,,,,,
5.5,329.090655,INVALID,,,,,
5.6,329.184963,INVALID,,,,,
5.7,329.273511,INVALID,,,,,
5.8,329.353928,INVALID,,,,,
5.9,329.425873,INVALID,,,,,
6.0,329.494091,INVALID,,,,,
6.1,329.558696,INVALID,,,,,
6.2,329.603760,INVALID,,,,,
6.3,329.617427,INVALID,,,,,
6.4,329.605906,INVALID,,,,,
6.5,329.584221,INVALID,,,,,
6.6,329.568296,INVALID,,,,,
6.7,329.568522,INVALID,,,,,
6.8,329.581397,INVALID,,,,,
6.9,329.600485,INVALID,,,,,
7.0,329.616636,INVALID,,,,,
7.1,329.623300,INVALID,,,,,
7.2,329.624542,INVALID,,,,,
7.3,329.629512,INVALID,,,,,
7.4,329.644646,INVALID,,,,,
7.5,329.670059,INVALID,,,,,
7.6,329.699537,INVALID,,,,,
7.7,329.732743,INVALID,,,,,
7.8,329.773967,INVALID,,,,,
7.9,329.822759,INVALID,,,,,
8.0,329.875165,INVALID,,,,,
8.1,329.926894,INVALID,,,,,
8.2,329.979300,INVALID,,,,,
8.3,330.030238,INVALID,,,,,
8.4,330.078691,INVALID,,,,,
8.5,330.128838,INVALID,,,,,
8.6,330.177291,INVALID,,,,,
8.7,330.218064,INVALID,,,,,
8.8,330.252173,INVALID,,,,,
8.9,330.285492,INVALID,,,,,
9.0,330.320165,INVALID,,,,,
9.1,330.356533,INVALID,,,,,
9.2,330.392902,INVALID,,,,,
9.3,330.421928,INVALID,,,,,
9.4,330.445646,INVALID,,,,,
9.5,330.471511,INVALID,,,,,
9.6,330.500424,INVALID,,,,,
9.7,330.531258,INVALID,,,,,
9.8,330.561301,INVALID,,,,,
9.9,330.590780,49.190117,,,,,
10.0,330.621727,47.651942,,,,,
10.1,330.645219,46.176612,,,,,
10.2,330.661822,44.764837,,,,,
10.3,330.681022,43.416137,,,,,
10.4,330.702143,42.128010,,,,,
10.5,330.715809,40.894532,,,,,
10.6,330.714454,39.705470,,,,,
10.7,330.697851,38.550355,,,,,
10.8,330.670631,37.421405,,,,,
10.9,330.641492,36.316484,,,,,
11.0,330.616305,35.235206,,,,,
11.1,330.593829,34.175696,,,,,
11.2,330.573725,33.138351,,,,,
11.3,330.562318,32.124941,,,,,
11.4,330.563560,31.140287,,,,,
11.5,330.574855,30.188624,,,,,
11.6,330.594394,29.272548,,,,,
11.7,330.654819,28.405871,,,,,
11.8,330.654819,27.564028,,,,,
11.9,330.692881,26.760093,,,,,
12.0,330.783576,26.013706,,,,,
12.1,330.816442,25.303895,,,,,
12.2,330.838354,24.624861,,,,,
12.3,330.860378,23.972594,,,,,
12.4,330.891098,23.344855,,,,,
12.5,330.929274,22.741606,,,,,
12.6,330.970046,22.164162,,,,,
12.7,331.017596,21.615307,,,,,
12.8,331.072487,21.099119,,,,,
12.9,331.133703,20.618667,,,,,
13.0,331.195822,20.173732,,,,,
13.1,331.247437,19.759512,,,,,
13.2,331.294648,19.371740,,,,,
13.3,331.338019,19.007142,,,,,
13.4,331.383083,18.665259,,,,,
13.5,331.446558,18.353726,,,,,
13.6,331.524603,18.081937,,,,,
13.7,331.594854,17.853419,,,,,
13.8,331.644436,17.665854,,,,,
13.9,331.674931,17.511852,,,,,
14.0,331.691421,17.382458,,,,,
14.1,331.697407,17.267425,,,,,
14.2,331.693906,17.156678,,,,,
14.3,331.692777,17.045604,,,,,
14.4,331.700457,16.933350,,,,,
14.5,331.714123,16.820490,,,,,
14.6,331.730500,16.706476,,,,,
14.7,331.746990,16.589942,,,,,
14.8,331.765626,16.471118,,,,,
14.9,331.779631,16.349268,,,,,
15.0,331.791603,16.224591,,,,,
15.1,331.811481,16.102251,,,,,
15.2,331.834183,15.987190,,,,,
15.3,331.854513,15.882921,,,,,
15.4,331.870777,15.793315,,,,,
15.5,331.881732,15.720324,,,,,
15.6,331.890994,15.664830,,,,,
15.7,331.903982,15.626680,,,,,
15.8,331.919569,15.604386,,,,,
15.9,331.933912,15.594893,,,,,
16.0,331.943513,15.595568,,,,,
16.1,331.950402,15.604554,,,,,
16.2,331.956162,15.614759,,,,,
16.3,331.960454,15.614523,,,,,
16.4,331.971749,15.597253,,,,,
16.5,331.991514,15.562106,,,,,
