HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 08:58
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,343.554178,INVALID,Start,All,Start,Start at:08:58:05,
0.1,344.847955,INVALID,,,,,
0.2,346.154719,INVALID,,,,,
0.3,347.477296,INVALID,,,,,
0.4,348.783722,INVALID,,,,,
0.5,350.048358,INVALID,,,,,
0.6,351.246696,INVALID,,,,,
0.7,352.373654,INVALID,,,,,
0.8,353.450351,INVALID,,,,,
0.9,354.495085,INVALID,,,,,
1.0,355.515197,INVALID,,,,,
1.1,356.507977,INVALID,,,,,
1.2,357.468229,INVALID,,,,,
1.3,358.387482,INVALID,,,,,
1.4,359.268673,INVALID,,,,,
1.5,360.117674,INVALID,,,,,
1.6,360.930421,INVALID,,,,,
1.7,362.463187,INVALID,,,,,
1.8,363.192581,INVALID,,,,,
1.9,363.897578,INVALID,,,,,
2.0,364.578971,INVALID,,,,,
2.1,365.246471,INVALID,,,,,
2.2,365.901322,INVALID,,,,,
2.3,366.538214,INVALID,,,,,
2.4,367.155229,INVALID,,,,,
2.5,367.749767,INVALID,,,,,
2.6,368.321378,INVALID,,,,,
2.7,368.868818,INVALID,,,,,
2.8,369.380456,INVALID,,,,,
2.9,369.844656,INVALID,,,,,
3.0,370.277684,INVALID,,,,,
3.1,370.698853,INVALID,,,,,
3.2,371.119345,INVALID,,,,,
3.3,371.542321,INVALID,,,,,
3.4,371.965862,INVALID,,,,,
3.5,372.390193,INVALID,,,,,
3.6,372.803569,INVALID,,,,,
3.7,373.198761,INVALID,,,,,
3.8,373.583675,INVALID,,,,,
3.9,373.959214,INVALID,,,,,
4.0,374.318038,INVALID,,,,,
4.1,374.661727,INVALID,,,,,
4.2,374.989604,INVALID,,,,,
