HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 10:08
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,295.981057,INVALID,Start,All,Start,Start at:10:08:10,
0.1,295.720833,INVALID,,,,,
0.2,295.512903,INVALID,,,,,
0.3,295.346197,INVALID,,,,,
0.4,295.191915,INVALID,,,,,
0.5,295.031873,INVALID,,,,,
0.6,294.858278,INVALID,,,,,
0.7,294.676890,INVALID,,,,,
0.8,294.493920,INVALID,,,,,
0.9,294.310725,INVALID,Stirrer,All,System,Stirrer On,
1.0,294.132725,INVALID,,,,,
1.1,293.957209,INVALID,,,,,
1.2,293.787906,INVALID,,,,,
1.3,293.634528,INVALID,,,,,
1.4,293.489846,INVALID,,,,,
1.5,293.344261,INVALID,,,,,
1.6,293.195400,INVALID,,,,,
1.7,293.047895,INVALID,,,,,
1.8,292.900729,INVALID,,,,,
1.9,292.735492,INVALID,,,,,
2.0,292.538291,INVALID,,,,,
2.1,292.320422,INVALID,,,,,
2.2,292.103569,INVALID,,,,,
2.3,291.910660,INVALID,,,,,
2.4,291.781565,INVALID,,,,,
2.5,291.743502,INVALID,,,,,
2.6,291.825613,INVALID,,,,,
2.7,292.058617,INVALID,,,,,
2.8,292.462618,INVALID,,,,,
2.9,293.043152,INVALID,,,,,
3.0,293.783953,INVALID,,,,,
3.1,294.675873,INVALID,,,,,
3.2,295.719139,INVALID,,,,,
3.3,296.907086,INVALID,,,,,
3.4,298.224581,INVALID,,,,,
3.5,299.658633,INVALID,,,,,
3.6,301.190496,INVALID,,,,,
3.7,302.791706,INVALID,,,,,
3.8,304.442951,INVALID,,,,,
3.9,306.120511,INVALID,,,,,
4.0,307.805978,INVALID,,,,,
4.1,309.509515,INVALID,,,,,
4.2,311.231124,INVALID,,,,,
4.3,312.937598,INVALID,,,,,
4.4,314.593248,INVALID,,,,,
4.5,316.191295,INVALID,,,,,
4.6,317.727337,INVALID,,,,,
4.7,319.194934,INVALID,,,,,
4.8,320.600412,INVALID,,,,,
4.9,321.943093,INVALID,,,,,
5.0,323.223428,INVALID,,,,,
5.1,324.449551,INVALID,,,,,
5.2,325.639644,INVALID,,,,,
5.3,326.808165,INVALID,,,,,
5.4,327.956808,INVALID,,,,,
5.5,329.083765,INVALID,,,,,
5.6,330.181018,INVALID,,,,,
5.7,331.241564,INVALID,,,,,
5.8,332.265968,INVALID,,,,,
5.9,333.254795,INVALID,,,,,
