HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 12:17
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,298.192730,INVALID,Start,All,Start,Start at:12:17:41,
0.1,298.012810,INVALID,,,,,
0.2,297.875131,INVALID,,,,,
0.3,297.767269,INVALID,,,,,
0.4,297.669460,INVALID,,,,,
0.5,297.566229,INVALID,,,,,
0.6,297.446734,INVALID,,,,,
0.7,297.312443,INVALID,,,,,
0.8,297.172053,INVALID,,,,,
0.9,297.028953,INVALID,Stirrer,All,System,Stirrer On,
1.0,296.888338,INVALID,,,,,
1.1,296.753821,INVALID,,,,,
1.2,296.611398,INVALID,,,,,
1.3,296.454293,INVALID,,,,,
1.4,296.285893,INVALID,,,,,
1.5,296.109474,INVALID,,,,,
1.6,295.933507,INVALID,,,,,
1.7,295.757540,INVALID,,,,,
1.8,295.581686,INVALID,,,,,
1.9,295.408429,INVALID,,,,,
2.0,295.241837,INVALID,,,,,
2.1,295.092976,INVALID,,,,,
2.2,294.968399,INVALID,,,,,
2.3,294.886401,INVALID,,,,,
2.4,294.885950,INVALID,,,,,
2.5,295.003411,INVALID,,,,,
2.6,295.254035,INVALID,,,,,
2.7,295.648210,INVALID,,,,,
2.8,296.193505,INVALID,,,,,
2.9,296.890596,INVALID,,,,,
3.0,297.734290,INVALID,,,,,
3.1,298.707417,INVALID,,,,,
3.2,299.792924,INVALID,,,,,
3.3,300.965285,INVALID,,,,,
3.4,302.206090,INVALID,,,,,
3.5,303.512629,INVALID,,,,,
3.6,304.875979,INVALID,,,,,
3.7,306.280440,INVALID,,,,,
3.8,307.712799,INVALID,,,,,
3.9,309.161647,INVALID,,,,,
4.0,310.612529,INVALID,,,,,
4.1,312.048501,INVALID,,,,,
4.2,313.454092,INVALID,,,,,
4.3,314.819814,INVALID,,,,,
4.4,316.143972,INVALID,,,,,
4.5,317.431988,INVALID,,,,,
