HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 09:37
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,265.333304,INVALID,Start,All,Start,Start at:09:37:12,
0.1,264.976061,INVALID,,,,,
0.2,264.684778,INVALID,,,,,
0.3,264.443642,INVALID,,,,,
0.4,264.199118,INVALID,,,,,
0.5,263.921049,INVALID,,,,,
0.6,263.638124,INVALID,,,,,
0.7,263.403991,INVALID,Stirrer,All,System,Stirrer On,
0.8,263.235252,INVALID,,,,,
0.9,263.109997,INVALID,,,,,
1.0,262.976836,INVALID,,,,,
1.1,262.807871,INVALID,,,,,
1.2,262.610896,INVALID,,,,,
1.3,262.408726,INVALID,,,,,
1.4,262.263141,INVALID,,,,,
1.5,262.191083,INVALID,,,,,
1.6,262.141274,INVALID,,,,,
1.7,262.070345,INVALID,,,,,
1.8,261.934473,INVALID,,,,,
1.9,261.729028,INVALID,,,,,
2.0,261.497153,INVALID,,,,,
2.1,261.160128,INVALID,,,,,
2.2,261.154142,INVALID,,,,,
2.3,261.320735,INVALID,,,,,
2.4,261.320735,INVALID,,,,,
2.5,262.346381,INVALID,,,,,
2.6,263.269926,INVALID,,,,,
2.7,264.490288,INVALID,,,,,
2.8,265.996399,INVALID,,,,,
2.9,267.763750,INVALID,,,,,
3.0,269.774045,INVALID,,,,,
3.1,271.997803,INVALID,,,,,
3.2,274.393689,INVALID,,,,,
3.3,276.927932,INVALID,,,,,
3.4,279.572972,INVALID,,,,,
3.5,282.300688,INVALID,,,,,
3.6,285.086344,INVALID,,,,,
3.7,287.905545,INVALID,,,,,
3.8,290.728699,INVALID,,,,,
3.9,293.538638,INVALID,,,,,
4.0,296.329603,INVALID,,,,,
4.1,299.073582,INVALID,,,,,
4.2,301.748892,INVALID,,,,,
4.3,304.341414,INVALID,,,,,
4.4,306.849566,INVALID,,,,,
4.5,309.288483,INVALID,,,,,
4.6,311.666072,INVALID,,,,,
4.7,313.985495,INVALID,,,,,
4.8,316.239974,INVALID,,,,,
4.9,318.420137,INVALID,,,,,
5.0,320.515478,INVALID,,,,,
5.1,322.524191,INVALID,,,,,
5.2,324.451697,INVALID,,,,,
5.3,326.306918,INVALID,,,,,
5.4,328.096407,INVALID,,,,,
5.5,329.821291,INVALID,,,,,
5.6,331.489703,INVALID,,,,,
5.7,333.103224,INVALID,,,,,
5.8,334.650447,INVALID,,,,,
5.9,336.125837,INVALID,,,,,
6.0,337.540915,INVALID,,,,,
6.1,338.902797,INVALID,,,,,
6.2,340.207754,INVALID,,,,,
6.3,341.464485,INVALID,,,,,
6.4,342.674004,INVALID,,,,,
6.5,343.834732,INVALID,,,,,
6.6,344.952202,INVALID,,,,,
6.7,346.018057,INVALID,,,,,
6.8,347.032070,INVALID,,,,,
6.9,348.009602,INVALID,,,,,
7.0,348.942182,INVALID,,,,,
7.1,349.815919,INVALID,,,,,
7.2,350.633183,INVALID,,,,,
7.3,351.413967,INVALID,,,,,
7.4,352.178260,INVALID,,,,,
7.5,352.930243,INVALID,,,,,
7.6,353.666978,INVALID,,,,,
7.7,354.391063,INVALID,,,,,
7.8,355.102273,INVALID,,,,,
7.9,355.793379,INVALID,,,,,
8.0,356.464606,INVALID,,,,,
8.1,357.095626,INVALID,,,,,
8.2,357.671867,INVALID,,,,,
8.3,358.211402,INVALID,,,,,
8.4,358.736931,INVALID,,,,,
8.5,359.262122,INVALID,,,,,
8.6,359.781778,INVALID,,,,,
8.7,360.305500,INVALID,,,,,
8.8,360.832724,INVALID,,,,,
8.9,361.350122,INVALID,,,,,
9.0,361.852723,INVALID,,,,,
9.1,362.331381,INVALID,,,,,
9.2,362.777736,INVALID,,,,,
9.3,363.171234,INVALID,,,,,
9.4,363.506791,INVALID,,,,,
9.5,363.805529,INVALID,,,,,
9.6,364.080096,INVALID,,,,,
9.7,364.342127,INVALID,,,,,
9.8,364.616581,INVALID,,,,,
9.9,364.925710,807.111055,,,,,
10.0,365.269173,808.751926,,,,,
10.1,365.623253,809.669486,,,,,
10.2,365.967394,809.879057,,,,,
10.3,366.301144,809.390595,,,,,
10.4,366.633652,808.198286,,,,,
10.5,366.966386,806.285856,,,,,
10.6,367.300475,803.647625,,,,,
10.7,367.628917,800.294880,,,,,
10.8,367.940981,796.241511,,,,,
10.9,368.239719,791.495119,,,,,
11.0,368.526258,786.045428,,,,,
11.1,368.793371,779.869472,,,,,
11.2,369.043769,772.947968,,,,,
11.3,369.290665,765.274556,,,,,
11.4,369.537787,756.866661,,,,,
11.5,369.786151,747.748633,,,,,
11.6,370.036774,737.927063,,,,,
11.7,370.277120,727.388443,,,,,
11.8,370.503347,716.101883,,,,,
11.9,370.718280,704.035452,,,,,
12.0,370.923612,691.173089,,,,,
12.1,371.113810,677.468016,,,,,
12.2,371.284582,663.029889,,,,,
12.3,371.449029,647.917938,,,,,
12.4,371.608393,632.069787,,,,,
12.5,371.761320,615.854956,,,,,
12.6,371.910858,599.241394,,,,,
12.7,372.060848,582.342769,,,,,
12.8,372.218970,565.273595,,,,,
12.9,372.389854,548.143125,,,,,
13.0,372.567403,531.053573,,,,,
13.1,372.735125,514.092255,,,,,
13.2,372.888955,497.331619,,,,,
13.3,373.033749,480.834898,,,,,
13.4,373.173461,464.657777,,,,,
13.5,373.312383,448.848078,,,,,
13.6,373.449497,433.444869,,,,,
13.7,373.579609,418.476921,,,,,
13.8,373.708026,403.964432,,,,,
13.9,373.842769,389.924255,,,,,
14.0,373.984175,376.371129,,,,,
14.1,374.146024,363.314334,,,,,
14.2,374.360166,350.766131,,,,,
14.3,374.631910,338.734669,,,,,
14.4,374.939909,327.218902,,,,,
14.5,375.251635,316.210825,,,,,
14.6,375.524056,305.689444,,,,,
14.7,375.735375,295.626988,,,,,
14.8,375.890560,285.995012,,,,,
14.9,375.990516,276.761923,,,,,
15.0,376.031515,267.890842,,,,,
15.1,376.022931,259.347386,,,,,
