HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 07:54
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,323.320334,INVALID,Start,All,Start,Start at:07:54:45,
0.1,323.033795,INVALID,,,,,
0.2,322.813102,INVALID,,,,,
0.3,322.644928,INVALID,,,,,
0.4,322.485112,INVALID,,,,,
0.5,322.312081,INVALID,,,,,
0.6,322.130128,INVALID,,,,,
0.7,321.944335,INVALID,,,,,
0.8,321.762608,INVALID,,,,,
0.9,321.575911,INVALID,,,,,
1.0,321.372273,INVALID,,,,,
1.1,321.162422,INVALID,,,,,
1.2,320.950200,INVALID,,,,,
1.3,320.727022,INVALID,,,,,
1.4,320.491082,INVALID,,,,,
1.5,320.244637,INVALID,,,,,
1.6,319.993450,INVALID,Stirrer,All,System,Stirrer On,
1.7,319.744069,INVALID,,,,,
1.8,319.499432,INVALID,,,,,
1.9,319.256827,INVALID,,,,,
2.0,319.011964,INVALID,,,,,
2.1,318.761341,INVALID,,,,,
2.2,318.502247,INVALID,,,,,
2.3,318.231859,INVALID,,,,,
2.4,317.985075,INVALID,,,,,
2.5,317.798605,INVALID,,,,,
2.6,317.641838,INVALID,,,,,
2.7,317.478859,INVALID,,,,,
2.8,317.294534,INVALID,,,,,
2.9,317.080505,INVALID,,,,,
3.0,316.830560,INVALID,,,,,
3.1,316.548425,INVALID,,,,,
3.2,316.255786,INVALID,,,,,
3.3,315.977944,INVALID,,,,,
3.4,315.747425,INVALID,,,,,
3.5,315.588399,INVALID,,,,,
3.6,315.514872,INVALID,,,,,
3.7,315.541527,INVALID,,,,,
3.8,315.676721,INVALID,,,,,
3.9,315.938526,INVALID,,,,,
4.0,316.342189,INVALID,,,,,
4.1,316.885451,INVALID,,,,,
4.2,317.561083,INVALID,,,,,
4.3,318.361857,INVALID,,,,,
4.4,319.298617,INVALID,,,,,
4.5,320.371813,INVALID,,,,,
4.6,321.535816,INVALID,,,,,
4.7,323.971232,INVALID,,,,,
4.8,325.212376,INVALID,,,,,
4.9,326.448776,INVALID,,,,,
5.0,327.677610,INVALID,,,,,
5.1,328.902603,INVALID,,,,,
5.2,330.126918,INVALID,,,,,
5.3,331.361398,INVALID,,,,,
5.4,332.617790,INVALID,,,,,
5.5,333.898351,INVALID,,,,,
5.6,335.192918,INVALID,,,,,
5.7,336.488727,INVALID,,,,,
5.8,337.773129,INVALID,,,,,
5.9,339.031101,INVALID,,,,,
6.0,340.274956,INVALID,,,,,
6.1,341.543771,INVALID,,,,,
6.2,342.854376,INVALID,,,,,
6.3,344.166223,INVALID,,,,,
6.4,345.431989,INVALID,,,,,
6.5,346.640831,INVALID,,,,,
6.6,347.795234,INVALID,,,,,
6.7,348.893842,INVALID,,,,,
6.8,349.941852,INVALID,,,,,
6.9,350.968967,INVALID,,,,,
7.0,351.989079,INVALID,,,,,
7.1,352.970225,INVALID,,,,,
7.2,353.888800,INVALID,,,,,
7.3,354.761859,INVALID,,,,,
7.4,355.615492,INVALID,,,,,
7.5,356.458281,INVALID,,,,,
7.6,357.291584,INVALID,,,,,
7.7,358.106928,INVALID,,,,,
7.8,358.897538,INVALID,,,,,
7.9,359.667704,INVALID,,,,,
8.0,360.423979,INVALID,,,,,
8.1,361.174154,INVALID,,,,,
8.2,361.917553,INVALID,,,,,
8.3,362.651352,INVALID,,,,,
8.4,363.367757,INVALID,,,,,
8.5,364.060783,INVALID,,,,,
8.6,364.738109,INVALID,,,,,
8.7,365.394315,INVALID,,,,,
8.8,366.022737,INVALID,,,,,
8.9,366.627779,INVALID,,,,,
9.0,367.214072,INVALID,,,,,
9.1,367.784554,INVALID,,,,,
9.2,368.341030,INVALID,,,,,
9.3,368.888358,INVALID,,,,,
9.4,369.433765,INVALID,,,,,
9.5,369.975107,INVALID,,,,,
9.6,370.509559,INVALID,,,,,
9.7,371.030345,INVALID,,,,,
9.8,371.530801,INVALID,,,,,
9.9,372.019962,370.464510,,,,,
10.0,372.501217,378.452204,,,,,
10.1,372.960110,386.145130,,,,,
10.2,373.382521,393.548861,,,,,
10.3,373.768226,400.664780,,,,,
10.4,374.129986,407.483405,,,,,
10.5,374.485083,413.993797,,,,,
10.6,374.841534,420.189394,,,,,
10.7,375.192452,426.062949,,,,,
10.8,375.530946,431.607649,,,,,
10.9,375.860969,436.814919,,,,,
11.0,376.192121,441.675282,,,,,
11.1,376.530728,446.185286,,,,,
11.2,376.889326,450.347242,,,,,
11.3,377.273562,454.162197,,,,,
11.4,377.673724,457.626812,,,,,
11.5,378.085405,460.736792,,,,,
11.6,378.495506,463.485110,,,,,
11.7,378.883695,465.859852,,,,,
11.8,379.251667,467.850945,,,,,
11.9,379.618284,469.454235,,,,,
12.0,379.989080,470.666002,,,,,
12.1,380.361457,471.480284,,,,,
12.2,380.728300,471.887540,,,,,
12.3,381.077750,471.872956,,,,,
12.4,381.402238,471.431757,,,,,
12.5,381.700863,470.572542,,,,,
12.6,381.986273,469.297909,,,,,
12.7,382.272925,467.602857,,,,,
12.8,382.564208,465.478038,,,,,
12.9,382.857863,462.910071,,,,,
13.0,383.152309,459.882521,,,,,
13.1,383.441898,456.378032,,,,,
13.2,383.721209,452.385004,,,,,
13.3,383.989452,447.900754,,,,,
13.4,384.254080,442.937271,,,,,
13.5,384.525937,437.519561,,,,,
13.6,384.800504,431.676581,,,,,
13.7,385.069876,425.440401,,,,,
13.8,385.325808,418.843951,,,,,
13.9,385.556891,411.923545,,,,,
14.0,385.759965,404.721007,,,,,
14.1,385.938078,397.279646,,,,,
14.2,386.100379,389.644591,,,,,
14.3,386.256129,381.862709,,,,,
14.4,386.409620,373.987289,,,,,
14.5,386.573276,366.077207,,,,,
14.6,386.748001,358.175979,,,,,
14.7,386.923065,350.753181,,,,,
14.8,387.095869,343.390004,,,,,
14.9,387.273869,336.094266,,,,,
15.0,387.476153,328.879494,,,,,
15.1,387.699782,321.759290,,,,,
15.2,387.936739,314.745370,,,,,
15.3,388.175955,307.849344,,,,,
15.4,388.400714,301.081195,,,,,
15.5,388.606272,294.450295,,,,,
15.6,388.784385,287.959696,,,,,
15.7,388.935844,281.608389,,,,,
15.8,389.074878,275.396036,,,,,
15.9,389.210524,269.320068,,,,,
16.0,389.341765,263.381861,,,,,
16.1,389.476959,257.599914,,,,,
16.2,389.635194,252.005797,,,,,
16.3,389.822343,246.618566,,,,,
16.4,390.031741,241.437494,,,,,
16.5,390.258985,236.455849,,,,,
16.6,390.490973,231.662592,,,,,
16.7,390.717990,227.042307,,,,,
16.8,390.936312,222.579770,,,,,
16.9,391.151357,218.272189,,,,,
17.0,391.368888,214.123752,,,,,
17.1,391.580320,210.123894,,,,,
17.2,391.773793,206.249004,,,,,
17.3,391.935981,202.476600,,,,,
17.4,392.066883,198.793585,,,,,
17.5,392.176326,195.193573,,,,,
17.6,392.265891,191.671308,,,,,
17.7,392.338740,188.219658,,,,,
17.8,392.405829,184.832921,,,,,
17.9,392.468739,181.507385,,,,,
18.0,392.533117,178.243613,,,,,
18.1,392.609580,175.048677,,,,,
18.2,392.698241,171.929313,,,,,
18.3,392.796164,168.890044,,,,,
18.4,392.902445,165.932104,,,,,
18.5,393.017648,163.054565,,,,,
18.6,393.135787,160.256926,,,,,
18.7,393.247828,157.533358,,,,,
18.8,393.351285,154.874618,,,,,
18.9,393.446045,152.272884,,,,,
19.0,393.534029,149.722597,,,,,
19.1,393.617720,147.220065,,,,,
19.2,393.699492,144.763018,,,,,
19.3,393.788944,142.354284,,,,,
19.4,393.907422,140.006807,,,,,
19.5,394.088020,137.744326,,,,,
19.6,394.346775,135.594790,,,,,
19.7,394.664374,133.576189,,,,,
19.8,395.008741,131.692134,,,,,
19.9,395.338877,129.934571,,,,,
20.0,395.621238,128.284740,,,,,
20.1,395.851192,126.717262,,,,,
20.2,396.037776,125.205061,,,,,
20.3,396.191606,123.724813,,,,,
20.4,396.325784,122.262475,,,,,
20.5,396.448893,120.813318,,,,,
20.6,396.553479,119.372903,,,,,
20.7,396.628926,117.930644,,,,,
20.8,396.675346,116.473662,,,,,
20.9,396.703582,114.994498,,,,,
21.0,396.723461,113.492756,,,,,
21.1,396.769203,111.982608,,,,,
21.2,396.881357,110.497103,,,,,
21.3,397.052467,109.068353,,,,,
21.4,397.235437,107.707911,,,,,
21.5,397.386669,106.410217,,,,,
21.6,397.487867,105.158739,,,,,
21.7,397.540951,103.930583,,,,,
21.8,397.563314,102.709859,,,,,
21.9,397.573592,101.494258,,,,,
22.0,397.580820,100.286777,,,,,
22.1,397.587371,99.090367,,,,,
22.2,397.592905,97.905288,,,,,
22.3,397.603635,96.729669,,,,,
22.4,397.628934,95.562066,,,,,
22.5,397.664738,94.398970,,,,,
22.6,397.695120,93.235538,,,,,
22.7,397.713868,92.069911,,,,,
22.8,397.727873,90.904011,,,,,
22.9,397.741201,89.740456,,,,,
23.0,397.764806,88.585215,,,,,
23.1,397.813711,87.447490,,,,,
23.2,397.896951,86.337515,,,,,
23.3,398.017124,85.265841,,,,,
23.4,398.171857,84.244538,,,,,
23.5,398.347937,83.284636,,,,,
23.6,398.521194,82.386803,,,,,
23.7,398.673217,81.542311,,,,,
23.8,398.790679,80.734799,,,,,
23.9,398.869288,79.942379,,,,,
24.0,398.918193,79.145377,,,,,
24.1,398.953431,78.330955,,,,,
24.2,398.986637,77.493667,,,,,
24.3,399.022666,76.633068,,,,,
24.4,399.069199,75.752941,,,,,
24.5,399.122057,74.860008,,,,,
24.6,399.172317,73.958165,,,,,
24.7,399.222013,73.048231,,,,,
24.8,399.272950,72.130730,,,,,
24.9,399.326712,71.209435,,,,,
25.0,399.383749,70.295238,,,,,
25.1,399.442593,69.397592,,,,,
25.2,399.502679,68.522973,,,,,
25.3,399.569316,67.675809,,,,,
25.4,399.646683,66.855912,,,,,
25.5,399.725405,66.057844,,,,,
25.6,399.798593,65.270565,,,,,
25.7,399.873927,64.485904,,,,,
25.8,399.952988,63.701218,,,,,
25.9,400.029225,62.914702,,,,,
26.0,400.096088,62.121840,,,,,
26.1,400.149398,61.319701,,,,,
26.2,400.199545,60.516128,,,,,
26.3,400.267311,59.728692,,,,,
26.4,400.369413,58.978583,,,,,
26.5,400.495459,58.281596,,,,,
26.6,400.630201,57.643286,,,,,
26.7,400.771720,57.064959,,,,,
26.8,400.921371,56.546970,,,,,
26.9,401.072039,56.088982,,,,,
27.0,401.223497,55.692646,,,,,
27.1,401.375972,55.356581,,,,,
27.2,401.519637,55.071541,,,,,
27.3,401.652233,54.822564,,,,,
27.4,401.774439,54.594783,,,,,
27.5,401.879364,54.374296,,,,,
27.6,401.961023,54.145615,,,,,
27.7,402.019754,53.894547,,,,,
27.8,402.051943,53.609639,,,,,
27.9,402.051717,53.278066,,,,,
