HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 12:09
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,318.196846,INVALID,Start,All,Start,Start at:12:09:08,
0.1,319.654956,INVALID,,,,,
0.2,321.097140,INVALID,,,,,
0.3,322.518092,INVALID,,,,,
0.4,323.891042,INVALID,,,,,
0.5,325.195660,INVALID,,,,,
0.6,326.429802,INVALID,,,,,
0.7,327.601033,INVALID,,,,,
0.8,328.714776,INVALID,,,,,
0.9,329.773967,INVALID,,,,,
1.0,330.787416,INVALID,,,,,
1.1,331.764157,INVALID,,,,,
1.2,332.710404,INVALID,,,,,
1.3,333.623558,INVALID,,,,,
1.4,334.505539,INVALID,,,,,
1.5,335.358607,INVALID,,,,,
1.6,336.176549,INVALID,,,,,
1.7,336.955638,INVALID,,,,,
1.8,337.702087,INVALID,,,,,
1.9,338.418718,INVALID,,,,,
2.0,339.104176,INVALID,,,,,
2.1,339.759817,INVALID,,,,,
2.2,340.388578,INVALID,,,,,
2.3,340.997121,INVALID,,,,,
2.4,341.586013,INVALID,,,,,
2.5,342.158301,INVALID,,,,,
2.6,342.708226,INVALID,,,,,
2.7,343.234659,INVALID,,,,,
2.8,343.736696,INVALID,,,,,
2.9,344.215241,INVALID,,,,,
3.0,344.679781,INVALID,,,,,
3.1,345.128734,INVALID,,,,,
3.2,345.559729,INVALID,,,,,
3.3,345.970846,INVALID,,,,,
3.4,346.362762,INVALID,,,,,
3.5,346.734914,INVALID,,,,,
3.6,347.083347,INVALID,,,,,
3.7,347.412240,INVALID,,,,,
3.8,347.724983,INVALID,,,,,
3.9,348.024172,INVALID,,,,,
4.0,348.312744,INVALID,,,,,
4.1,348.589345,INVALID,,,,,
4.2,348.852505,INVALID,,,,,
4.3,349.099853,INVALID,,,,,
4.4,349.330033,INVALID,,,,,
4.5,349.550274,INVALID,,,,,
4.6,349.769612,INVALID,,,,,
4.7,349.989288,INVALID,,,,,
4.8,350.202301,INVALID,,,,,
4.9,350.410909,INVALID,,,,,
5.0,350.620985,INVALID,,,,,
5.1,350.826544,INVALID,,,,,
5.2,351.026229,INVALID,,,,,
5.3,351.237774,INVALID,,,,,
5.4,351.470552,INVALID,,,,,
5.5,351.714398,INVALID,,,,,
5.6,351.949661,INVALID,,,,,
5.7,352.157253,INVALID,,,,,
5.8,352.336156,INVALID,,,,,
5.9,352.494504,INVALID,,,,,
6.0,352.637040,INVALID,,,,,
