HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 08:22
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,315.217264,INVALID,Start,All,Start,Start at:08:22:50,
0.1,315.169828,INVALID,,,,,
0.2,315.177282,INVALID,,,,,
0.3,315.206196,INVALID,,,,,
0.4,315.235674,INVALID,,,,,
0.5,315.254649,INVALID,,,,,
0.6,315.261313,INVALID,Stirrer,All,System,Stirrer On,
0.7,315.254423,INVALID,,,,,
0.8,315.238272,INVALID,,,,,
0.9,315.215118,INVALID,,,,,
1.0,315.178186,INVALID,,,,,
1.1,315.127587,INVALID,,,,,
1.2,315.061966,INVALID,,,,,
1.3,315.008769,INVALID,,,,,
1.4,315.044347,INVALID,,,,,
1.5,315.225848,INVALID,,,,,
1.6,315.564455,INVALID,,,,,
1.7,316.013747,INVALID,,,,,
1.8,316.479868,INVALID,,,,,
1.9,316.896067,INVALID,,,,,
2.0,317.233319,INVALID,,,,,
2.1,317.481570,INVALID,,,,,
2.2,317.642177,INVALID,,,,,
2.3,317.715816,INVALID,,,,,
2.4,317.718753,INVALID,,,,,
2.5,317.696277,INVALID,,,,,
2.6,317.695825,INVALID,,,,,
2.7,317.750377,INVALID,,,,,
2.8,317.891106,INVALID,,,,,
2.9,318.147489,INVALID,,,,,
3.0,318.537937,INVALID,,,,,
3.1,319.047203,INVALID,,,,,
3.2,319.644113,INVALID,,,,,
3.3,320.326974,INVALID,,,,,
3.4,321.109113,INVALID,,,,,
3.5,321.992901,INVALID,,,,,
3.6,322.964899,INVALID,,,,,
3.7,324.003421,INVALID,,,,,
3.8,325.100900,INVALID,,,,,
3.9,326.259369,INVALID,,,,,
4.0,327.467194,INVALID,,,,,
4.1,328.702804,INVALID,,,,,
4.2,329.953436,INVALID,,,,,
4.3,331.207907,INVALID,,,,,
4.4,332.460233,INVALID,,,,,
4.5,333.707814,INVALID,,,,,
4.6,334.945570,INVALID,,,,,
4.7,336.171241,INVALID,,,,,
4.8,337.374548,INVALID,,,,,
4.9,338.557865,INVALID,,,,,
5.0,339.723901,INVALID,,,,,
5.1,340.857522,INVALID,,,,,
5.2,341.959180,INVALID,,,,,
5.3,343.037120,INVALID,,,,,
5.4,344.095068,INVALID,,,,,
5.5,345.129750,INVALID,,,,,
5.6,346.137552,INVALID,,,,,
5.7,347.123216,INVALID,,,,,
5.8,348.094649,INVALID,,,,,
5.9,349.049141,INVALID,,,,,
6.0,349.971330,INVALID,,,,,
6.1,350.854780,INVALID,,,,,
6.2,351.696101,INVALID,,,,,
6.3,352.503427,INVALID,,,,,
6.4,353.293697,INVALID,,,,,
6.5,354.068269,INVALID,,,,,
6.6,354.831546,INVALID,,,,,
6.7,355.603068,INVALID,,,,,
6.8,356.401809,INVALID,,,,,
6.9,357.232062,INVALID,,,,,
7.0,358.074174,INVALID,,,,,
7.1,358.903072,INVALID,,,,,
7.2,359.699894,INVALID,,,,,
7.3,360.455264,INVALID,,,,,
7.4,361.165684,INVALID,,,,,
7.5,361.814661,INVALID,,,,,
7.6,362.389321,INVALID,,,,,
7.7,362.901185,INVALID,,,,,
7.8,363.371032,INVALID,,,,,
7.9,363.823939,INVALID,,,,,
8.0,364.272779,INVALID,,,,,
8.1,364.704678,INVALID,,,,,
8.2,365.112181,INVALID,,,,,
8.3,365.502855,INVALID,,,,,
8.4,365.888220,INVALID,,,,,
8.5,366.276071,INVALID,,,,,
8.6,366.658500,INVALID,,,,,
8.7,367.043414,INVALID,,,,,
8.8,367.450578,INVALID,,,,,
8.9,367.874796,INVALID,,,,,
9.0,368.290431,INVALID,,,,,
9.1,368.686639,INVALID,,,,,
9.2,369.071101,INVALID,,,,,
9.3,369.445850,INVALID,,,,,
9.4,369.807836,INVALID,,,,,
9.5,370.147912,INVALID,,,,,
9.6,370.460315,INVALID,,,,,
9.7,370.752954,INVALID,,,,,
9.8,371.029893,INVALID,,,,,
9.9,371.288083,424.630138,,,,,
10.0,371.535205,426.942282,,,,,
10.1,371.780633,428.919126,,,,,
10.2,372.036904,430.582385,,,,,
10.3,372.311245,431.944514,,,,,
10.4,372.595074,433.007332,,,,,
10.5,372.875514,433.763979,,,,,
10.6,373.144661,434.204071,,,,,
10.7,373.394154,434.313785,,,,,
10.8,373.623092,434.080579,,,,,
10.9,373.846722,433.498250,,,,,
11.0,374.070690,432.560132,,,,,
11.1,374.298047,431.260584,,,,,
11.2,374.530034,429.593792,,,,,
11.3,374.757052,427.560361,,,,,
11.4,374.967354,425.184595,,,,,
11.5,375.156536,422.510772,,,,,
11.6,375.331938,419.591055,,,,,
11.7,375.511181,416.468235,,,,,
11.8,375.708381,413.156780,,,,,
11.9,375.911568,409.642604,,,,,
12.0,376.104251,405.894790,,,,,
12.1,376.284623,401.877628,,,,,
12.2,376.450990,397.554742,,,,,
12.3,376.609676,392.891731,,,,,
12.4,376.772994,387.863921,,,,,
12.5,376.947154,382.464782,,,,,
12.6,377.131817,376.704650,,,,,
12.7,377.327098,370.605979,,,,,
12.8,377.531640,364.202392,,,,,
12.9,377.734149,357.534762,,,,,
13.0,377.923895,350.647679,,,,,
13.1,378.105509,343.582895,,,,,
13.2,378.285656,336.374118,,,,,
13.3,378.460606,329.053751,,,,,
13.4,378.629458,321.659379,,,,,
13.5,378.795599,314.231416,,,,,
13.6,378.961514,306.807023,,,,,
13.7,379.131269,299.417566,,,,,
13.8,379.299895,292.090337,,,,,
13.9,379.461744,284.851785,,,,,
14.0,379.618284,277.725144,,,,,
14.1,379.777649,270.729094,,,,,
14.2,379.944919,263.879664,,,,,
14.3,380.108010,257.184563,,,,,
14.4,380.258791,250.646480,,,,,
14.5,380.388451,244.264094,,,,,
14.6,380.501508,238.035965,,,,,
14.7,380.612984,231.965233,,,,,
14.8,380.730333,226.053882,,,,,
14.9,380.851635,220.303872,,,,,
15.0,380.970904,214.715841,,,,,
15.1,381.093449,209.286707,,,,,
15.2,381.215993,204.012127,,,,,
15.3,381.339102,198.890729,,,,,
15.4,381.472941,193.925942,,,,,
15.5,381.615251,189.118980,,,,,
15.6,381.761740,184.467983,,,,,
15.7,381.920539,179.975491,,,,,
15.8,382.090294,175.646189,,,,,
15.9,382.258468,171.479125,,,,,
16.0,382.411734,167.462900,,,,,
16.1,382.546815,163.582484,,,,,
16.2,382.673538,159.824966,,,,,
16.3,382.791904,156.180150,,,,,
16.4,382.895361,152.641483,,,,,
16.5,382.992719,149.206026,,,,,
16.6,383.091432,145.875033,,,,,
16.7,383.194889,142.657977,,,,,
16.8,383.304897,139.571903,,,,,
16.9,383.417728,136.634234,,,,,
17.0,383.551228,133.861817,,,,,
17.1,383.718950,131.267145,,,,,
17.2,383.900790,128.848349,,,,,
17.3,384.185974,126.631620,,,,,
17.4,384.185974,124.502346,,,,,
17.5,384.341950,122.498897,,,,,
17.6,384.436485,120.575898,,,,,
17.7,384.562643,118.725243,,,,,
17.8,384.695579,116.936846,,,,,
17.9,384.821060,115.204317,,,,,
18.0,384.940668,113.526441,,,,,
18.1,385.046271,111.894435,,,,,
18.2,385.123412,110.291634,,,,,
18.3,385.178980,108.706607,,,,,
18.4,385.234436,107.139798,,,,,
18.5,385.305816,105.600161,,,,,
18.6,385.400690,104.096378,,,,,
18.7,385.513521,102.637823,,,,,
18.8,385.624319,101.233822,,,,,
18.9,385.718515,99.886793,,,,,
19.0,385.798479,98.590918,,,,,
19.1,385.870312,97.338652,,,,,
19.2,385.935593,96.125725,,,,,
19.3,385.990371,94.947158,,,,,
19.4,386.037469,93.797878,,,,,
19.5,386.093264,92.675283,,,,,
19.6,386.167807,91.578041,,,,,
