HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 14:08
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,286.317888,INVALID,Start,All,Start,Start at:14:08:57,
0.1,286.096743,INVALID,,,,,
0.2,285.901802,INVALID,,,,,
0.3,285.725947,INVALID,,,,,
0.4,285.559581,INVALID,Stirrer,All,System,Stirrer On,
0.5,285.396602,INVALID,,,,,
0.6,285.226960,INVALID,,,,,
0.7,285.043425,INVALID,,,,,
0.8,284.848936,INVALID,,,,,
0.9,284.653655,INVALID,,,,,
1.0,284.464925,INVALID,,,,,
1.1,284.288845,INVALID,,,,,
1.2,284.127674,INVALID,,,,,
1.3,283.972601,INVALID,,,,,
1.4,283.816399,INVALID,,,,,
1.5,283.652743,INVALID,,,,,
1.6,283.479939,INVALID,,,,,
1.7,283.313685,INVALID,,,,,
1.8,283.178603,INVALID,,,,,
1.9,283.095138,INVALID,,,,,
2.0,283.082601,INVALID,,,,,
2.1,283.160419,INVALID,,,,,
2.2,283.351295,INVALID,,,,,
2.3,283.677252,INVALID,,,,,
2.4,284.148568,INVALID,,,,,
2.5,284.767164,INVALID,,,,,
2.6,285.526262,INVALID,,,,,
2.7,286.419538,INVALID,,,,,
2.8,287.440441,INVALID,,,,,
2.9,288.563671,INVALID,,,,,
3.0,289.755797,INVALID,,,,,
3.1,290.995586,INVALID,,,,,
3.2,292.267112,INVALID,,,,,
3.3,293.547222,INVALID,,,,,
3.4,294.829929,INVALID,,,,,
3.5,296.118849,INVALID,,,,,
3.6,297.402798,INVALID,,,,,
3.7,298.668677,INVALID,,,,,
3.8,299.914791,INVALID,,,,,
3.9,301.138090,INVALID,,,,,
4.0,302.329199,INVALID,,,,,
4.1,303.481005,INVALID,,,,,
4.2,304.589552,INVALID,,,,,
4.3,305.655971,INVALID,,,,,
4.4,306.685910,INVALID,,,,,
4.5,307.681965,INVALID,,,,,
4.6,308.641426,INVALID,,,,,
4.7,309.563277,INVALID,,,,,
4.8,310.445597,INVALID,,,,,
4.9,311.290759,INVALID,,,,,
5.0,312.107345,INVALID,,,,,
5.1,312.906200,INVALID,,,,,
5.2,313.683030,INVALID,,,,,
5.3,314.419991,INVALID,,,,,
5.4,315.107144,INVALID,,,,,
5.5,315.749909,INVALID,,,,,
5.6,316.357549,INVALID,,,,,
5.7,316.940341,INVALID,,,,,
5.8,317.503368,INVALID,,,,,
5.9,318.044936,INVALID,,,,,
6.0,318.564592,INVALID,,,,,
6.1,319.064145,INVALID,,,,,
6.2,319.544044,INVALID,,,,,
6.3,320.006212,INVALID,,,,,
6.4,320.450535,INVALID,,,,,
6.5,320.873850,INVALID,,,,,
6.6,321.275366,INVALID,,,,,
6.7,321.660619,INVALID,,,,,
6.8,322.035142,INVALID,,,,,
6.9,322.393514,INVALID,,,,,
7.0,322.727264,INVALID,,,,,
7.1,323.042040,INVALID,,,,,
7.2,323.347102,INVALID,,,,,
7.3,323.650357,INVALID,,,,,
7.4,323.952935,INVALID,,,,,
7.5,324.248058,INVALID,,,,,
7.6,324.536292,INVALID,,,,,
7.7,324.820347,INVALID,,,,,
7.8,325.103385,INVALID,,,,,
7.9,325.378065,INVALID,,,,,
8.0,325.642468,INVALID,,,,,
8.1,325.894446,INVALID,,,,,
8.2,326.138406,INVALID,,,,,
8.3,326.379090,INVALID,,,,,
8.4,326.609948,INVALID,,,,,
8.5,326.832448,INVALID,,,,,
8.6,327.045687,INVALID,,,,,
8.7,327.249099,INVALID,,,,,
8.8,327.445396,INVALID,,,,,
8.9,327.630738,INVALID,,,,,
9.0,327.805688,INVALID,,,,,
9.1,327.972733,INVALID,,,,,
9.2,328.134469,INVALID,,,,,
9.3,328.292365,INVALID,,,,,
9.4,328.440887,INVALID,,,,,
9.5,328.581389,INVALID,,,,,
9.6,328.721440,INVALID,,,,,
9.7,328.868719,INVALID,,,,,
9.8,329.015660,INVALID,,,,,
9.9,329.150402,350.620025,,,,,
10.0,329.269671,350.902683,,,,,
10.1,329.377985,350.834247,,,,,
10.2,329.482910,350.420667,,,,,
10.3,329.589529,349.667327,,,,,
10.4,329.695132,348.575282,,,,,
10.5,329.794297,347.141509,,,,,
10.6,329.895721,345.362505,,,,,
10.7,330.003922,343.233680,,,,,
10.8,330.112009,340.748909,,,,,
10.9,330.210497,337.902305,,,,,
11.0,330.298141,334.690270,,,,,
11.1,330.378332,331.112756,,,,,
11.2,330.456715,327.172696,,,,,
11.3,330.536567,322.871105,,,,,
11.4,330.617209,318.206163,,,,,
11.5,330.699658,313.174098,,,,,
11.6,330.776686,307.767879,,,,,
11.7,330.854843,301.988491,,,,,
11.8,330.939777,295.847926,,,,,
11.9,331.024711,289.363369,,,,,
12.0,331.108177,282.558875,,,,,
12.1,331.190852,275.466328,,,,,
12.2,331.272963,268.126605,,,,,
12.3,331.355412,260.589728,,,,,
12.4,331.442605,252.912001,,,,,
12.5,331.532283,245.150631,,,,,
12.6,331.618572,237.359310,,,,,
12.7,331.701134,229.590348,,,,,
12.8,331.780647,221.894903,,,,,
12.9,331.914486,214.336330,,,,,
13.0,331.965424,206.917256,,,,,
13.1,332.008117,199.660292,,,,,
13.2,332.049454,192.585116,,,,,
13.3,332.097682,185.706162,,,,,
13.4,332.155961,179.036830,,,,,
13.5,332.219548,172.590085,,,,,
13.6,332.284604,166.373469,,,,,
13.7,332.362310,160.393695,,,,,
13.8,332.463734,154.660587,,,,,
13.9,332.577582,149.178517,,,,,
14.0,332.690187,143.943329,,,,,
14.1,332.792966,138.944991,,,,,
14.2,332.876658,134.168525,,,,,
14.3,332.948942,129.601926,,,,,
14.4,333.015692,125.237112,,,,,
14.5,333.079506,121.067652,,,,,
14.6,333.143884,117.087154,,,,,
14.7,333.202728,113.286412,,,,,
14.8,333.253214,109.654288,,,,,
14.9,333.298730,106.181488,,,,,
15.0,333.343682,102.863178,,,,,
15.1,333.389989,99.698949,,,,,
15.2,333.436071,96.686131,,,,,
15.3,333.477182,93.813716,,,,,
15.4,333.513776,91.066993,,,,,
15.5,333.546078,88.432975,,,,,
15.6,333.575670,85.902319,,,,,
15.7,333.604132,83.469750,,,,,
15.8,333.631238,81.131588,,,,,
15.9,333.657215,78.883487,,,,,
16.0,333.680256,76.720145,,,,,
16.1,333.702167,74.637424,,,,,
16.2,333.729500,72.633551,,,,,
16.3,333.761576,70.707026,,,,,
16.4,333.799977,68.856711,,,,,
16.5,333.846284,67.080710,,,,,
16.6,333.901401,65.376949,,,,,
16.7,333.963633,63.744545,,,,,
16.8,334.023493,62.181078,,,,,
16.9,334.079966,60.681731,,,,,
17.0,334.133727,59.238760,,,,,
17.1,334.188505,57.847642,,,,,
17.2,334.244525,56.507162,,,,,
17.3,334.296367,55.216965,,,,,
17.4,334.345272,53.977568,,,,,
17.5,334.387400,52.785673,,,,,
17.6,334.420379,51.637335,,,,,
17.7,334.450649,50.531906,,,,,
17.8,334.481256,49.470964,,,,,
17.9,334.511300,48.453087,,,,,
18.0,334.543602,47.477104,,,,,
18.1,334.579066,46.541296,,,,,
18.2,334.614305,45.644225,,,,,
18.3,334.650221,44.786445,,,,,
18.4,334.685234,43.965536,,,,,
18.5,334.720246,43.179867,,,,,
18.6,334.753791,42.426898,,,,,
18.7,334.779542,41.701572,,,,,
18.8,334.802131,41.001453,,,,,
18.9,334.823816,40.323488,,,,,
19.0,334.841210,39.663545,,,,,
19.1,334.855892,39.018917,,,,,
19.2,334.869897,38.388532,,,,,
19.3,334.887178,37.773222,,,,,
19.4,334.912929,37.173612,,,,,
19.5,334.946248,36.590366,,,,,
19.6,334.985101,36.026064,,,,,
19.7,335.022824,35.483662,,,,,
19.8,335.059192,34.963342,,,,,
19.9,335.103579,34.464322,,,,,
20.0,335.167731,33.988671,,,,,
20.1,335.262379,33.543673,,,,,
20.2,335.382099,33.137131,,,,,
20.3,335.517181,32.775028,,,,,
20.4,335.656667,32.458361,,,,,
20.5,335.790845,32.182652,,,,,
20.6,335.918697,31.946217,,,,,
20.7,336.032545,31.746336,,,,,
20.8,336.116802,31.572382,,,,,
20.9,336.160850,31.406704,,,,,
21.0,336.175307,31.235202,,,,,
21.1,336.181745,31.052835,,,,,
21.2,336.188973,30.859758,,,,,
21.3,336.195637,30.656818,,,,,
21.4,336.195863,30.442533,,,,,
21.5,336.184794,30.214114,,,,,
21.6,336.159156,29.965070,,,,,
21.7,336.120981,29.692082,,,,,
21.8,336.080095,29.397486,,,,,
21.9,336.039661,29.082349,,,,,
22.0,335.994596,28.745389,,,,,
22.1,335.952355,28.388251,,,,,
22.2,335.922538,28.016057,,,,,
22.3,335.908532,27.635373,,,,,
22.4,335.914744,27.255824,,,,,
22.5,335.934510,26.883727,,,,,
22.6,335.953258,26.517991,,,,,
22.7,335.965795,26.155534,,,,,
22.8,335.976412,25.795066,,,,,
22.9,335.993918,25.459294,,,,,
23.0,336.019444,25.121768,,,,,
23.1,336.045647,24.779915,,,,,
23.2,336.071511,24.433240,,,,,
23.3,336.101441,24.085808,,,,,
23.4,336.132953,23.741970,,,,,
23.5,336.159946,23.402240,,,,,
23.6,336.175759,23.063428,,,,,
23.7,336.178017,22.725659,,,,,
23.8,336.172031,22.395162,,,,,
23.9,336.169095,22.078315,,,,,
24.0,336.179712,21.780339,,,,,
24.1,336.202752,21.502822,,,,,
24.2,336.234264,21.242417,,,,,
24.3,336.266227,20.995513,,,,,
24.4,336.299545,20.760871,,,,,
24.5,336.342012,20.540924,,,,,
24.6,336.393515,20.339252,,,,,
24.7,336.453714,20.157036,,,,,
24.8,336.519448,19.993199,,,,,
24.9,336.582019,19.844697,,,,,
25.0,336.632279,19.706813,,,,,
25.1,336.672148,19.576299,,,,,
25.2,336.709420,19.452192,,,,,
25.3,336.741496,19.330898,,,,,
25.4,336.768377,19.208986,,,,,
25.5,336.790401,19.083236,,,,,
25.6,336.807117,18.950843,,,,,
25.7,336.826430,18.812414,,,,,
25.8,336.862685,18.673563,,,,,
25.9,336.920061,18.541339,,,,,
26.0,336.978340,18.414772,,,,,
26.1,337.023857,18.288648,,,,,
26.2,337.058192,18.160782,,,,,
26.3,337.080893,18.028704,,,,,
26.4,337.092979,17.890995,,,,,
26.5,337.093769,17.746695,,,,,
26.6,337.083943,17.595551,,,,,
26.7,337.070841,17.439451,,,,,
26.8,337.062484,17.279765,,,,,
26.9,337.063274,17.119013,,,,,
27.0,337.072987,16.959790,,,,,
27.1,337.085976,16.803952,,,,,
27.2,337.101901,16.653297,,,,,
27.3,337.121553,16.507923,,,,,
27.4,337.145723,16.368605,,,,,
27.5,337.177687,16.235833,,,,,
27.6,337.211005,16.106838,,,,,
27.7,337.242743,15.980068,,,,,
27.8,337.272108,15.854790,,,,,
27.9,337.302377,15.731129,,,,,
28.0,337.331743,15.609583,,,,,
28.1,337.360430,15.491083,,,,,
28.2,337.389909,15.375876,,,,,
28.3,337.418258,15.263847,,,,,
28.4,337.446268,15.154602,,,,,
28.5,337.467163,15.045656,,,,,
28.6,337.484782,14.935408,,,,,
28.7,337.510082,14.823876,,,,,
28.8,337.552436,14.715993,,,,,
28.9,337.619750,14.620185,,,,,
29.0,337.696891,14.538065,,,,,
29.1,337.763980,14.464634,,,,,
29.2,337.817629,14.394478,,,,,
29.3,337.856481,14.323228,,,,,
29.4,337.879522,14.248174,,,,,
29.5,337.886073,14.166209,,,,,
29.6,337.875343,14.073378,,,,,
29.7,337.853771,13.965765,,,,,
29.8,337.836039,13.844671,,,,,
29.9,337.825648,13.716018,,,,,
30.0,337.819436,13.588879,,,,,
30.1,337.818871,13.476862,,,,,
30.2,337.825083,13.392185,,,,,
30.3,337.836490,13.343103,,,,,
30.4,337.851286,13.333316,,,,,
30.5,337.868115,13.362517,,,,,
30.6,337.885395,13.429411,,,,,
30.7,337.903918,13.530145,,,,,
30.8,337.923119,13.654887,,,,,
30.9,337.945030,13.790449,,,,,
31.0,337.969539,13.927156,,,,,
31.1,337.989304,14.060330,,,,,
31.2,337.999582,14.186780,,,,,
31.3,338.001163,14.303179,,,,,
31.4,338.000824,14.406538,,,,,
31.5,338.001276,14.493036,,,,,
31.6,338.005568,14.558662,,,,,
31.7,338.020025,14.602262,,,,,
31.8,338.042388,14.625292,,,,,
31.9,338.065993,14.627902,,,,,
32.0,338.097166,14.610645,,,,,
32.1,338.132404,14.575448,,,,,
32.2,338.161883,14.524218,,,,,
32.3,338.187408,14.460868,,,,,
32.4,338.210110,14.391459,,,,,
32.5,338.229988,14.319794,,,,,
32.6,338.252125,14.246309,,,,,
32.7,338.277086,14.169725,,,,,
32.8,338.300239,14.088612,,,,,
32.9,338.318988,14.003815,,,,,
33.0,338.333219,13.916630,,,,,
33.1,338.347563,13.827425,,,,,
33.2,338.370829,13.739342,,,,,
33.3,338.403470,13.657222,,,,,
33.4,338.434417,13.581014,,,,,
33.5,338.460507,13.507349,,,,,
33.6,338.485694,13.431845,,,,,
33.7,338.511897,13.349870,,,,,
33.8,338.545667,13.260949,,,,,
33.9,338.588473,13.169126,,,,,
34.0,338.634328,13.080087,,,,,
34.1,338.672390,12.995318,,,,,
34.2,338.694866,12.912236,,,,,
34.3,338.704693,12.826561,,,,,
34.4,338.708533,12.736812,,,,,
34.5,338.710792,12.645964,,,,,
34.6,338.709097,12.556184,,,,,
34.7,338.710566,12.472144,,,,,
34.8,338.724684,12.400788,,,,,
34.9,338.751451,12.345847,,,,,
35.0,338.787142,12.306282,,,,,
35.1,338.826672,12.279788,,,,,
35.2,338.864734,12.264901,,,,,
35.3,338.896246,12.257389,,,,,
35.4,338.921094,12.252994,,,,,
35.5,338.943570,12.249117,,,,,
35.6,338.980841,12.249099,,,,,
35.7,339.047139,12.264083,,,,,
35.8,339.139867,12.309311,,,,,
35.9,339.249761,12.398176,,,,,
36.0,339.366207,12.532963,,,,,
36.1,339.475876,12.706197,,,,,
36.2,339.562504,12.905138,,,,,
36.3,339.621574,13.115356,,,,,
36.4,339.648567,13.321295,,,,,
36.5,339.646196,13.508274,,,,,
36.6,339.623720,13.665290,,,,,
36.7,339.587352,13.786290,,,,,
36.8,339.547595,13.871960,,,,,
36.9,339.512018,13.927341,,,,,
37.0,339.476553,13.955981,,,,,
37.1,339.435555,13.957423,,,,,
37.2,339.395798,13.933567,,,,,
37.3,339.360898,13.887901,,,,,
37.4,339.325660,13.822338,,,,,
37.5,339.290873,13.740301,,,,,
37.6,339.260830,13.644456,,,,,
37.7,339.243436,13.539191,,,,,
37.8,339.237225,13.427985,,,,,
37.9,339.258910,13.321364,,,,,
38.0,339.281499,13.219385,,,,,
38.1,339.303749,13.121729,,,,,
38.2,339.318431,13.026032,,,,,
38.3,339.322046,12.928046,,,,,
38.4,339.311203,12.822672,,,,,
38.5,339.291777,12.704542,,,,,
38.6,339.272463,12.572798,,,,,
38.7,339.258119,12.432267,,,,,
38.8,339.253263,12.292820,,,,,
38.9,339.261508,12.168543,,,,,
39.0,339.286016,12.069231,,,,,
39.1,339.323627,11.996278,,,,,
39.2,339.370386,11.948269,,,,,
39.3,339.418952,11.920518,,,,,
39.4,339.464242,11.906038,,,,,
39.5,339.510888,11.899156,,,,,
39.6,339.569055,11.897404,,,,,
39.7,339.647777,11.903671,,,,,
39.8,339.744683,11.925113,,,,,
39.9,339.851528,11.967116,,,,,
40.0,339.965602,12.032932,,,,,
40.1,340.084080,12.125319,,,,,
40.2,340.202220,12.245763,,,,,
40.3,340.305451,12.390033,,,,,
40.4,340.373217,12.546059,,,,,
40.5,340.399082,12.699265,,,,,
40.6,340.396032,12.839442,,,,,
40.7,340.376154,12.961191,,,,,
40.8,340.344981,13.061009,,,,,
40.9,340.308500,13.138353,,,,,
41.0,340.274165,13.195352,,,,,
41.1,340.244235,13.232276,,,,,
41.2,340.218145,13.247400,,,,,
41.3,340.196008,13.239233,,,,,
41.4,340.176017,13.208013,,,,,
41.5,340.158849,13.155176,,,,,
41.6,340.146426,13.083935,,,,,
41.7,340.137164,12.999234,,,,,
41.8,340.129032,12.904521,,,,,
41.9,340.122368,12.800992,,,,,
42.0,340.123159,12.694272,,,,,
42.1,340.134115,12.589683,,,,,
42.2,340.147781,12.486271,,,,,
42.3,340.157946,12.381464,,,,,
42.4,340.163141,12.272575,,,,,
42.5,340.165287,12.157616,,,,,
42.6,340.165287,12.036771,,,,,
42.7,340.160995,11.909697,,,,,
42.8,340.154332,11.775102,,,,,
42.9,340.152073,11.633168,,,,,
43.0,340.159188,11.485746,,,,,
43.1,340.176356,11.336511,,,,,
43.2,340.197363,11.190055,,,,,
43.3,340.213288,11.047993,,,,,
43.4,340.221420,10.907051,,,,,
43.5,340.227858,10.765023,,,,,
43.6,340.237007,10.622689,,,,,
43.7,340.260273,10.485565,,,,,
43.8,340.307484,10.364959,,,,,
43.9,340.369490,10.269334,,,,,
44.0,340.425624,10.197567,,,,,
44.1,340.467752,10.141758,,,,,
44.2,340.492938,10.090172,,,,,
44.3,340.504459,10.033318,,,,,
44.4,340.507734,9.966067,,,,,
44.5,340.501409,9.884429,,,,,
44.6,340.490341,9.785335,,,,,
44.7,340.479950,9.670245,,,,,
44.8,340.476336,9.546261,,,,,
44.9,340.478482,9.420161,,,,,
45.0,340.483451,9.296375,,,,,
45.1,340.493955,9.178494,,,,,
45.2,340.504910,9.066352,,,,,
45.3,340.512704,8.956637,,,,,
45.4,340.520158,8.846974,,,,,
45.5,340.525692,8.735943,,,,,
45.6,340.524789,8.626750,,,,,
45.7,340.517673,8.528012,,,,,
45.8,340.509993,8.449667,,,,,
45.9,340.501974,8.398559,,,,,
46.0,340.496666,8.378887,,,,,
46.1,340.497230,8.391155,,,,,
46.2,340.496891,8.427448,,,,,
46.3,340.492261,8.476843,,,,,
46.4,340.488646,8.528496,,,,,
46.5,340.488082,8.573036,,,,,
46.6,340.487517,8.603140,,,,,
46.7,340.490115,8.614725,,,,,
46.8,340.492148,8.606077,,,,,
46.9,340.490679,8.577167,,,,,
47.0,340.488759,8.527629,,,,,
47.1,340.492487,8.457223,,,,,
47.2,340.503442,8.368654,,,,,
47.3,340.511913,8.262437,,,,,
47.4,340.523433,8.139225,,,,,
47.5,340.539245,8.000374,,,,,
47.6,340.556074,7.847608,,,,,
47.7,340.574258,7.685671,,,,,
47.8,340.592668,7.518455,,,,,
47.9,340.610287,7.355644,,,,,
48.0,340.623841,7.196147,,,,,
48.1,340.637055,7.039785,,,,,
48.2,340.651625,6.884355,,,,,
48.3,340.669244,6.726920,,,,,
48.4,340.688558,6.562725,,,,,
48.5,340.702450,6.386499,,,,,
48.6,340.712615,6.196716,,,,,
48.7,340.721086,5.994366,,,,,
48.8,340.725265,5.781205,,,,,
48.9,340.730686,5.562375,,,,,
49.0,340.738592,5.344696,,,,,
49.1,340.746272,5.132972,,,,,
49.2,340.751016,4.929697,,,,,
49.3,340.753614,4.735068,,,,,
49.4,340.762536,4.550477,,,,,
49.5,340.779704,4.379619,,,,,
49.6,340.801163,4.228425,,,,,
49.7,340.825220,4.105560,,,,,
49.8,340.847809,4.017507,,,,,
49.9,340.867461,3.967368,,,,,
50.0,340.890502,3.959607,,,,,
50.1,340.913430,3.996442,,,,,
50.2,340.931388,4.076665,,,,,
50.3,340.939294,4.191995,,,,,
50.4,340.941553,4.328208,,,,,
50.5,340.946296,4.471424,,,,,
50.6,340.963916,4.615872,,,,,
50.7,341.008190,4.764783,,,,,
50.8,341.073133,4.920955,,,,,
50.9,341.152646,5.086959,,,,,
51.0,341.245260,5.267410,,,,,
51.1,341.339907,5.463721,,,,,
51.2,341.427326,5.673814,,,,,
51.3,341.505370,5.894968,,,,,
51.4,341.574266,6.123981,,,,,
51.5,341.634579,6.358180,,,,,
51.6,341.683145,6.594546,,,,,
51.7,341.712397,6.826905,,,,,
51.8,341.712284,7.044924,,,,,
51.9,341.688227,7.240545,,,,,
52.0,341.645308,7.409880,,,,,
52.1,341.585787,7.551023,,,,,
52.2,341.516552,7.662004,,,,,
52.3,341.443138,7.740658,,,,,
52.4,341.373452,7.787109,,,,,
52.5,341.308960,7.802638,,,,,
52.6,341.248987,7.788555,,,,,
52.7,341.193983,7.745502,,,,,
52.8,341.152420,7.677773,,,,,
52.9,341.125991,7.592616,,,,,
53.0,341.108936,7.496954,,,,,
53.1,341.096173,7.396147,,,,,
53.2,341.079458,7.290398,,,,,
53.3,341.050092,7.173622,,,,,
53.4,341.011917,7.040169,,,,,
53.5,340.970467,6.888591,,,,,
53.6,340.927661,6.719735,,,,,
53.7,340.889373,6.540720,,,,,
53.8,340.852892,6.361338,,,,,
53.9,340.812458,6.186165,,,,,
54.0,340.775186,6.014929,,,,,
54.1,340.744239,5.845465,,,,,
54.2,340.715777,5.673024,,,,,
54.3,340.692172,5.494754,,,,,
54.4,340.670938,5.308755,,,,,
54.5,340.654110,5.113283,,,,,
54.6,340.647107,4.910190,,,,,
54.7,340.648463,4.702672,,,,,
54.8,340.651399,4.493674,,,,,
54.9,340.656595,4.286048,,,,,
55.0,340.666195,4.082367,,,,,
55.1,340.677150,3.885096,,,,,
55.2,340.693414,3.696286,,,,,
55.3,340.722667,3.519379,,,,,
55.4,340.766263,3.359211,,,,,
55.5,340.817879,3.217680,,,,,
55.6,340.871527,3.092839,,,,,
55.7,340.920319,2.980305,,,,,
55.8,340.960414,2.876371,,,,,
55.9,340.995766,2.778877,,,,,
56.0,341.026600,2.686888,,,,,
56.1,341.048511,2.599098,,,,,
56.2,341.062742,2.512288,,,,,
56.3,341.072568,2.423221,,,,,
56.4,341.080361,2.331440,,,,,
56.5,341.084427,2.236642,,,,,
56.6,341.080135,2.135814,,,,,
56.7,341.067034,2.026994,,,,,
56.8,341.047946,1.907955,,,,,
56.9,341.022195,1.775202,,,,,
57.0,340.990909,1.626772,,,,,
