HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 11:01
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,334.413264,INVALID,Start,All,Start,Start at:11:01:48,
0.1,335.516277,INVALID,,,,,
0.2,336.626519,INVALID,,,,,
0.3,337.714285,INVALID,,,,,
0.4,338.768054,INVALID,,,,,
0.5,339.779922,INVALID,,,,,
0.6,340.757793,INVALID,,,,,
0.7,341.715221,INVALID,,,,,
0.8,342.655368,INVALID,,,,,
0.9,343.577106,INVALID,,,,,
1.0,344.483935,INVALID,,,,,
1.1,345.377550,INVALID,,,,,
1.2,346.257047,INVALID,,,,,
1.3,347.117456,INVALID,,,,,
1.4,347.946692,INVALID,,,,,
1.5,348.735946,INVALID,,,,,
1.6,349.485670,INVALID,,,,,
1.7,350.198122,INVALID,,,,,
1.8,350.878724,INVALID,,,,,
1.9,351.535156,INVALID,,,,,
2.0,352.166853,INVALID,,,,,
2.1,352.768959,INVALID,,,,,
2.2,353.342602,INVALID,,,,,
2.3,353.890495,INVALID,,,,,
2.4,354.414556,INVALID,,,,,
2.5,354.927436,INVALID,,,,,
2.6,355.439525,INVALID,,,,,
2.7,355.955793,INVALID,,,,,
2.8,356.470705,INVALID,,,,,
2.9,356.972404,INVALID,,,,,
3.0,357.455805,INVALID,,,,,
3.1,357.916391,INVALID,,,,,
3.2,358.348968,INVALID,,,,,
3.3,358.755567,INVALID,,,,,
3.4,359.139577,INVALID,,,,,
3.5,359.497272,INVALID,,,,,
3.6,359.822099,INVALID,,,,,
3.7,360.107509,INVALID,,,,,
3.8,360.354292,INVALID,,,,,
3.9,360.568999,INVALID,,,,,
4.0,360.766878,INVALID,,,,,
4.1,360.963739,INVALID,,,,,
4.2,361.166926,INVALID,,,,,
4.3,361.376776,INVALID,,,,,
4.4,361.587530,INVALID,,,,,
4.5,361.794218,INVALID,,,,,
4.6,361.997518,INVALID,,,,,
4.7,362.196074,INVALID,,,,,
4.8,362.388305,INVALID,,,,,
4.9,362.578616,INVALID,,,,,
5.0,362.765764,INVALID,,,,,
5.1,362.943539,INVALID,,,,,
5.2,363.110696,INVALID,,,,,
5.3,363.274465,INVALID,,,,,
5.4,363.432474,INVALID,,,,,
5.5,363.579189,INVALID,,,,,
5.6,363.714496,INVALID,,,,,
5.7,363.846302,INVALID,,,,,
5.8,363.979350,INVALID,,,,,
5.9,364.110139,INVALID,,,,,
6.0,364.238896,INVALID,,,,,
6.1,364.368443,INVALID,,,,,
6.2,364.504654,INVALID,,,,,
6.3,364.651707,INVALID,,,,,
6.4,364.804295,INVALID,,,,,
6.5,364.951913,INVALID,,,,,
6.6,365.095013,INVALID,,,,,
6.7,365.235516,INVALID,,,,,
6.8,365.364837,INVALID,,,,,
6.9,365.482638,INVALID,,,,,
7.0,365.597954,INVALID,,,,,
7.1,365.706945,INVALID,,,,,
7.2,365.811983,INVALID,,,,,
7.3,365.922104,INVALID,,,,,
7.4,366.038323,INVALID,,,,,
7.5,366.157366,INVALID,,,,,
7.6,366.272344,INVALID,,,,,
7.7,366.377382,INVALID,,,,,
7.8,366.474627,INVALID,,,,,
7.9,366.565321,INVALID,,,,,
8.0,366.643930,INVALID,,,,,
8.1,366.717344,INVALID,,,,,
8.2,366.796066,INVALID,,,,,
8.3,366.884388,INVALID,,,,,
8.4,366.975647,INVALID,,,,,
8.5,367.055160,INVALID,,,,,
8.6,367.111971,INVALID,,,,,
8.7,367.146984,INVALID,,,,,
8.8,367.178608,INVALID,,,,,
8.9,367.224237,INVALID,,,,,
9.0,367.293020,INVALID,,,,,
9.1,367.379875,INVALID,,,,,
9.2,367.481524,INVALID,,,,,
9.3,367.597405,INVALID,,,,,
9.4,367.714528,INVALID,,,,,
9.5,367.824762,INVALID,,,,,
9.6,367.928219,INVALID,,,,,
9.7,368.030207,INVALID,,,,,
9.8,368.130615,INVALID,,,,,
9.9,368.226730,169.462085,,,,,
10.0,368.314262,163.694549,,,,,
10.1,368.391742,158.111613,,,,,
10.2,368.463123,152.721118,,,,,
10.3,368.524790,147.518907,,,,,
10.4,368.572227,142.494936,,,,,
10.5,368.612661,137.638717,,,,,
10.6,368.647448,132.942871,,,,,
