HANSATECH INSTRUMENTS - OxyTrace+ Recording
Software Version: 1.0.48
File Version: 1.05M

RECORDING DESCRIPTION
Date: 21/05/21
Start Time: 12:54
Sample Time(sec),0.100000
Live Rate Over(sec) ,10

INSTRUMENTS USED
Instrument:1,Model:oxygraph+ Serial Number:19013

CALIBRATION DATA
Calibration Type,Liquid
Calibration Data Instrument No,1
Calibration Offset,215.658936
Calibration Factor,0.210076
Calibration Temperature,25.00
Calibration In Date,TRUE,
Calibration Units Index,0
Calibration Units String,



RECORDED DATA
TIME,OXYGEN,RATE,EVENT MARKERS,,,,
Time,Oxygen 1,Rate 1,Label,Trace,Type,Comment
0.0,319.548562,INVALID,Start,All,Start,Start at:12:54:43,
0.1,320.314324,INVALID,,,,,
0.2,321.066646,INVALID,,,,,
0.3,321.786552,INVALID,,,,,
0.4,322.476415,INVALID,,,,,
0.5,323.141770,INVALID,,,,,
0.6,323.792667,INVALID,,,,,
0.7,324.438369,INVALID,,,,,
0.8,325.074358,INVALID,,,,,
0.9,325.689339,INVALID,,,,,
1.0,326.272245,INVALID,,,,,
1.1,326.824768,INVALID,,,,,
1.2,327.356509,INVALID,,,,,
1.3,327.866678,INVALID,,,,,
1.4,328.352451,INVALID,,,,,
1.5,328.819024,INVALID,,,,,
1.6,329.264250,INVALID,,,,,
1.7,329.683838,INVALID,,,,,
1.8,330.077448,INVALID,,,,,
1.9,330.449148,INVALID,,,,,
2.0,330.805487,INVALID,,,,,
2.1,331.154710,INVALID,,,,,
2.2,331.498512,INVALID,,,,,
2.3,331.833844,INVALID,,,,,
2.4,332.160479,INVALID,,,,,
2.5,332.472205,INVALID,,,,,
2.6,332.772975,INVALID,,,,,
2.7,333.068098,INVALID,,,,,
2.8,333.355767,INVALID,,,,,
2.9,333.635869,INVALID,,,,,
3.0,333.905354,INVALID,,,,,
3.1,334.159139,INVALID,,,,,
3.2,334.390788,INVALID,,,,,
3.3,334.605608,INVALID,,,,,
3.4,334.814103,INVALID,,,,,
3.5,335.021807,INVALID,,,,,
3.6,335.231432,INVALID,,,,,
3.7,335.443541,INVALID,,,,,
3.8,335.654634,INVALID,,,,,
3.9,335.855788,INVALID,,,,,
4.0,336.045308,INVALID,,,,,
4.1,336.226132,INVALID,,,,,
4.2,336.399953,INVALID,,,,,
4.3,336.573774,INVALID,,,,,
4.4,336.754372,INVALID,,,,,
4.5,336.945360,INVALID,,,,,
4.6,337.145949,INVALID,,,,,
4.7,337.351395,INVALID,,,,,
4.8,337.551758,INVALID,,,,,
4.9,337.727273,INVALID,,,,,
5.0,337.872068,INVALID,,,,,
5.1,337.989530,INVALID,,,,,
5.2,338.082031,INVALID,,,,,
5.3,338.158381,INVALID,,,,,
5.4,338.225696,INVALID,,,,,
5.5,338.289961,INVALID,,,,,
5.6,338.356937,INVALID,,,,,
5.7,338.429899,INVALID,,,,,
5.8,338.508395,INVALID,,,,,
5.9,338.592087,INVALID,,,,,
6.0,338.681087,INVALID,,,,,
6.1,338.766473,INVALID,,,,,
6.2,338.849713,INVALID,,,,,
6.3,338.932953,INVALID,,,,,
